k,skeleton_graph,definite_order_perturbated_graph,random_order_perturbated_graph,dop_like_random_graph,rop_like_random_graph
0,-3.552713678800501e-14,6.394884621840902e-14,-1.1627444883657856e-14,-5.705852457182914e-14,7.815970093361102e-14
1,1.9999999999999858,5.999999999999915,7.949905599490178,10.373045608105006,12.27205478548511
2,4.0000000000000036,6.0000000000000995,7.999999999999995,10.649775189223122,13.798339721320959
3,4.000000000000005,6.063753964905644,9.999999999999925,11.408796500738715,14.759340809001834
4,4.000000000000006,8.000000000000037,10.000000000000053,12.627889857244494,15.474352668551253
5,4.000000000000011,8.0000000000001,10.699998828661933,13.065204090227121,15.613610492241659
6,5.999999999999966,8.000000000000103,10.838925499470598,13.375055956087957,15.718816758477205
7,5.999999999999971,8.010938746559372,11.065598088105526,13.460658600809403,15.946219282678502
8,5.999999999999972,8.035045038395715,11.38916070448203,14.029533328840143,16.09627418561512
9,5.999999999999986,8.065500840734195,11.789640980308953,14.50806967300008,16.2577259725999
10,5.9999999999999885,9.999999999999932,12.388551419035666,14.643635170317332,16.65080884347167
11,5.99999999999999,9.999999999999945,12.765458460897136,14.835476942013338,17.099714568239392
12,5.999999999999991,9.99999999999998,12.796120760623836,14.979244034294698,17.177314861371368
13,5.999999999999999,9.999999999999991,12.806797514191462,15.046491476487256,17.28048862334209
14,5.999999999999999,10.000000000000002,13.091071372918233,15.139451787500509,17.535166031708762
15,6.000000000000003,10.000000000000018,13.208260221273811,15.191613181627606,17.651084115939344
16,6.0000000000000036,10.000000000000036,13.417776701596019,15.29719102902609,17.961131712824912
17,6.00000000000001,10.000000000000039,13.678728184037041,15.409415645908867,18.184353460728254
18,6.000000000000013,10.000000000000052,13.85912299660967,15.500739618128383,18.313003385934408
19,6.000000000000015,10.000000000000073,14.082830096068097,15.569003189955227,18.635568400854815
20,6.000000000000029,10.011296823134842,14.433679701480292,15.730286106725545,18.935720081986823
21,6.000000000000037,10.017332845973945,14.631866944839857,15.909978891156879,19.125000990580027
22,7.9999999999999565,10.060545071893738,14.698030858316478,16.01195159034472,19.20322021161311
23,7.999999999999957,11.9055642941149,15.411129351254138,16.04487740958822,19.365068141403373
24,7.999999999999969,11.93483825631038,15.567591423026297,16.10730034123331,19.42246595073513
25,7.999999999999971,11.943064828042258,15.635777396176296,16.29124307090049,19.465978003771617
26,7.999999999999977,11.965581214780352,15.909204239471714,16.440021825458565,19.707177015008817
27,7.999999999999979,11.968144508095342,16.023332607880583,16.543364159680927,19.785802899591932
28,7.999999999999982,11.971607958162634,16.45300270237172,16.609685520920888,19.8764848090895
29,7.999999999999984,11.999999999999972,16.56757772656193,16.889528693308012,19.974439794586644
30,7.999999999999988,11.999999999999977,16.971571891917826,16.950105359488933,19.984479805206103
31,7.9999999999999885,11.999999999999986,17.009050170259048,17.09922151045004,20.16413710014737
32,7.9999999999999885,11.999999999999988,17.080998054588477,17.201515414786847,20.23330385530157
33,7.9999999999999885,11.99999999999999,17.688947937629013,17.384825369927004,20.287566914579514
34,7.999999999999989,11.999999999999993,17.804765226040942,17.461477150724022,20.338455142802772
35,7.999999999999991,11.999999999999996,17.86247248093184,17.595602899450327,20.472473640924974
36,7.999999999999991,11.999999999999998,18.155240228845994,17.675684798060878,20.547955149080636
37,7.999999999999993,12.0,18.180889455991394,17.8021702062575,20.600085797731587
38,7.999999999999993,12.00000000000001,19.001267794087173,17.94032390637713,20.881786133540857
39,7.999999999999995,12.000000000000012,19.134225532234613,17.965577026108015,21.026906048672824
40,7.999999999999999,12.000000000000012,19.30822722016775,18.02568503820977,21.208590066140022
41,8.000000000000002,12.000000000000014,19.321880230599277,18.1309568433998,21.232394689611915
42,8.000000000000005,12.000000000000028,19.424678252785604,18.22955892879759,21.27620587524553
43,8.000000000000005,12.000000000000036,19.69066301461991,18.25298598662328,21.32377422552135
44,8.000000000000005,12.000000000000043,19.745377090474783,18.416827278632667,21.350307147196492
45,8.000000000000005,12.00116653355253,20.057109870916292,18.547725855002025,21.48815869325649
46,8.000000000000009,12.014851041901947,20.13140995501029,18.652589459108572,21.538483792288563
47,8.00000000000001,12.015537067352534,20.14400993216789,18.713390630836678,21.61283646328594
48,8.00000000000001,13.66545741854697,20.292367252463826,18.755906448047124,21.700945502806686
49,8.000000000000012,13.748259245939433,20.29555483174466,18.862482859854325,21.77229832627809
50,8.000000000000012,13.787451794495459,20.513473850614595,18.90323647338218,21.82425161358336
51,8.000000000000014,13.80255929053591,20.56683063911179,18.980153624463174,21.89837039448052
52,8.00000000000002,13.813805254217936,21.03368997151812,19.069710324062413,21.973560404593098
53,8.00000000000002,13.831924343279665,21.110609199130778,19.1533252544168,22.097646559847394
54,8.000000000000021,13.88168567702151,21.120576247112655,19.199162074229285,22.173809494102766
55,8.000000000000023,13.891110328492484,21.206265830824723,19.323227922845803,22.241684339251183
56,8.000000000000023,13.900015658963618,21.25822589249922,19.434243708274572,22.265394845880493
57,8.000000000000025,13.920198229495147,21.29254580491316,19.56449630322203,22.319818302052333
58,8.000000000000028,13.926632581746286,21.433722975512023,19.578693540302016,22.487556475126173
59,8.000000000000028,13.964165735524793,21.49322047906999,19.667612271075754,22.5448509423507
60,8.000000000000028,13.97507551932366,21.51388412571298,19.68987126061929,22.60032413150222
61,8.000000000000057,13.976730909006834,21.99984147502692,19.822834747045025,22.69397308887817
62,9.999999999999956,13.999999999999966,22.133094926290884,19.87624694813335,22.70902291378139
63,9.999999999999961,13.999999999999986,22.184502015011553,19.988679926344396,22.837067619080905
64,9.999999999999968,13.999999999999988,22.216877136931107,20.05446097818146,23.016954631430114
65,9.99999999999997,13.999999999999993,22.25752453228542,20.172615211778123,23.06895887905175
66,9.999999999999972,13.999999999999998,22.323763488981736,20.235238914384464,23.100781591631506
67,9.999999999999972,14.000000000000002,22.331732106448836,20.2798114344209,23.1880178521756
68,9.999999999999972,14.000000000000009,22.427738269130867,20.349184951502547,23.261236976111363
69,9.999999999999973,14.00000000000001,22.47754568865139,20.402966242175196,23.304795662175607
70,9.999999999999973,14.000000000000012,22.879991879531747,20.46094266071752,23.353437185195645
71,9.999999999999973,14.000000000000016,22.946864318319776,20.493624543401268,23.55654383211337
72,9.999999999999973,14.000000000000032,23.06796527314832,20.557110323000916,23.647753772852404
73,9.999999999999975,14.000000000000034,23.110241417888794,20.690055444347404,23.688300267585216
74,9.999999999999977,14.00000000000004,23.153558115581735,20.840121757660185,23.866295489454657
75,9.999999999999977,14.000000000000064,23.295571444700204,20.91651021905659,23.940432388596047
76,9.999999999999979,14.005275598860052,23.34552967147509,20.920749584094995,23.991849658430386
77,9.999999999999979,14.005991966333493,23.569099426741023,21.06215769603769,24.015739829666764
78,9.99999999999998,14.027413934433953,23.59429660056715,21.09193729574992,24.108007158515427
79,9.99999999999998,15.608743918046752,23.639409831886475,21.17838350690892,24.133865306014396
80,9.99999999999998,15.72353337523795,23.728257185749534,21.249023791746232,24.280723387745244
81,9.99999999999998,15.758782973746634,23.83508736613772,21.31549560317686,24.361770602358654
82,9.999999999999984,15.767970488665181,23.91042122596705,21.397232896192985,24.416348846979062
83,9.999999999999984,15.776027331334202,23.916944934948365,21.465898331984988,24.481137414011812
84,9.999999999999984,15.802973685077275,24.001993465912825,21.502781796220006,24.497754339934
85,9.999999999999984,15.806325325691999,24.219531114992172,21.581380043469988,24.5682129351347
86,9.999999999999986,15.81104862881108,24.239045039927255,21.671566798567046,24.716735297083027
87,9.999999999999988,15.812486806424484,24.32631347935196,21.773193915827402,24.75978333513163
88,9.999999999999988,15.832549843234368,24.334722174024673,21.81106654629437,24.797720326039347
89,9.99999999999999,15.866181188986015,24.490205375207406,21.91646705632402,24.91647650440076
90,9.999999999999991,15.893802275710717,24.60846882803439,21.94994837224841,24.971088028687277
91,9.999999999999991,15.9098571737577,24.628001143965466,22.021264089058405,25.043397797380536
92,9.999999999999993,15.911473117419632,24.76897672350277,22.062128366041474,25.132463045315223
93,9.999999999999995,15.9573488568394,24.82392371209911,22.10910350805533,25.173090375658287
94,9.999999999999995,15.999999999999988,24.83330081893677,22.22140122632623,25.27807786258381
95,9.999999999999995,15.99999999999999,25.08010183067484,22.30029108741974,25.34947457872863
96,9.999999999999995,15.999999999999991,25.147901440381293,22.33233111754391,25.375135769821444
97,9.999999999999996,15.999999999999998,25.239479751859886,22.37716035946129,25.451755777327154
98,9.999999999999996,16.0,25.36567521887621,22.442702186975367,25.519699041426954
99,9.999999999999996,16.000000000000007,25.45345745420281,22.53235399852863,25.60197276050581
100,9.999999999999998,16.00000000000001,25.571014211937552,22.58267785934764,25.7001437432209
101,10.0,16.000000000000014,25.72312773339778,22.63935301567563,25.77591807329469
102,10.0,16.00000000000002,25.77958966648594,22.760978065919165,25.87620414922013
103,10.0,16.000000000000032,25.854634572641988,22.800519315984367,25.897431205405464
104,10.0,16.000000000000043,26.065842288779915,22.897139771513768,25.98811191930462
105,10.0,17.588778594273286,26.187087813510097,22.967146594208863,26.056554199163518
106,10.0,17.67292948664186,26.193575994325844,23.029372886119265,26.074727763562993
107,10.0,17.700715905134103,26.225049554725373,23.126948980519266,26.16168242780375
