k,skeleton_graph,definite_order_perturbated_graph,random_order_perturbated_graph,dop_like_random_graph,rop_like_random_graph
0,1.8207657603852567e-14,1.4210854715202004e-14,8.526512829080027e-14,-2.2098552236162958e-13,4.263256414560601e-14
1,3.999999999999967,7.999999999999162,13.623298137703799,16.598975060463317,23.512164446028777
2,3.9999999999999827,7.99999999999932,14.000000000000462,24.654173557854023,25.01402520226798
3,3.9999999999999973,7.999999999999366,14.055865749669387,24.669215558011494,26.096188564403917
4,4.000000000000124,8.000000000000163,14.519384661350083,24.74552802169367,26.600410381404274
5,5.9999999999999565,8.000000000000213,15.129211372295199,25.243285558051603,27.660156281766604
6,5.999999999999974,8.000000000000227,15.99159921286418,25.817639123897223,27.73913812923709
7,6.000000000000001,8.00000000000044,16.096836225680374,25.892807032875794,28.054562912102504
8,6.0000000000000195,8.000000000000483,16.380231018299593,27.313385154260516,29.441955574480318
9,6.000000000000039,8.00000000000067,16.954347056580797,27.70839032162437,29.608224366488056
10,6.000000000000106,9.99999999999908,17.41004928038231,27.865708954263127,29.800554300276044
11,7.999999999999744,9.99999999999913,18.21140391105562,28.252331010324678,29.820850853343195
12,7.999999999999843,9.9999999999994,18.251056998075562,28.34498115306566,30.10113661658854
13,7.999999999999872,9.999999999999845,18.46007571264809,28.760508075012684,30.13749680795897
14,7.999999999999897,9.999999999999877,18.563108245635156,29.141779747161866,30.251310476558086
15,7.999999999999922,9.999999999999956,18.940102034980896,29.21079796615359,30.31349305133611
16,7.999999999999923,9.999999999999998,19.35531638947767,29.341631766618786,31.4187880229188
17,7.999999999999941,10.000000000000158,19.40725527878186,29.431150163365274,31.446356139774945
18,7.999999999999955,10.000000000000455,19.518582745121172,29.519048812443987,31.888591295090666
19,7.999999999999957,10.000000000000547,19.736040551372298,29.559814017719702,31.90892986182494
20,7.999999999999965,10.000000000000796,20.325644922831216,29.654478324533553,32.10087845443625
21,7.999999999999972,10.000000000001336,20.603133554045073,29.954963750425847,32.38780491109088
22,7.999999999999972,11.99999999999924,20.948934493334185,30.082001824710368,32.49365959872746
23,7.999999999999973,11.999999999999526,21.05065826389454,30.216617147907336,32.581892503464466
24,7.999999999999976,11.999999999999545,21.187656089873556,30.33167670361417,32.75382678516428
25,7.9999999999999805,11.999999999999632,21.61897415121162,30.401765013210202,32.85639882328412
26,7.9999999999999885,11.999999999999751,22.000000000000366,30.6311938514742,32.8716400058484
27,7.999999999999991,11.999999999999796,22.184168093600476,30.672873803977243,32.967479668764604
28,7.999999999999995,11.999999999999812,22.28212565642824,30.723167650620244,33.06744249954246
29,8.0,11.999999999999854,22.31434761764302,30.803457537948766,33.19202852445922
30,8.0,11.999999999999861,22.36606934694895,30.899926716333393,33.34901679850569
31,8.000000000000012,11.999999999999906,22.370483614757603,30.95168516275746,33.47671891317422
32,8.000000000000014,11.99999999999992,22.459711267838195,31.01112686399831,33.60295948246706
33,8.000000000000021,12.000000000000062,22.846980939725615,31.10278031687955,33.71269224420303
34,8.000000000000036,12.00000000000021,22.933270690249696,31.143898680338125,34.03346978699923
35,8.000000000000043,12.000000000000275,22.96924285426607,31.149296839830452,34.09372327648281
36,8.000000000000044,12.000000000000423,23.284281416022587,31.247751851031722,34.25958607460835
37,8.000000000000048,12.000000000000536,23.452735927879274,31.319365643403962,34.324721571126666
38,8.000000000000078,12.000000000000712,23.46940664540581,31.3282106505282,34.3894060718139
39,8.00000000000008,13.18568790458902,23.49507226839227,31.40188269156485,34.51766442372802
40,8.000000000000107,13.999999999999371,23.74671961305571,31.54566847739637,34.561596068697604
41,8.00000000000013,13.99999999999938,23.77503152632365,31.60637532701108,34.70900447332254
42,8.000000000000142,13.99999999999956,23.960336888256634,31.67064020711396,34.75267799321278
43,8.000000000000156,13.999999999999593,24.065166149861735,31.780951518503137,34.84776437405586
44,8.000000000000185,13.99999999999961,24.096734283142016,31.88044817427337,34.9421987702753
45,9.999999999999805,13.999999999999634,24.184935275302497,31.989047564257174,34.959556750651124
46,9.99999999999981,13.999999999999641,24.271338015260355,32.0112017366498,35.00685558491296
47,9.999999999999817,13.999999999999648,24.40893654049288,32.13667410094125,35.05386610227467
48,9.999999999999831,13.9999999999997,24.44614630448766,32.16875035168896,35.12887494047037
