k,skeleton_graph,definite_order_perturbated_graph,random_order_perturbated_graph,dop_like_random_graph,rop_like_random_graph
0,-1.0302869668521454e-13,1.4210854715202004e-13,-3.552713678800501e-13,3.6596358619012016e-13,-4.121147867408581e-13
1,1.9999999999998683,2.0000000000001066,1.999999999999858,11.49941511484284,12.60480106370332
2,1.999999999999879,2.0000000000001563,5.999999999999627,11.541060036883762,14.383291656862779
3,1.9999999999998792,2.0000000000002487,6.502905898851673,11.572730952437238,16.831167270518012
4,1.9999999999998934,2.00000000000027,7.9999999999996305,11.868482465246608,16.9718062877553
5,1.9999999999998936,3.9999999999995883,8.250909923357696,12.093425502884566,17.173798067037193
6,1.9999999999999363,3.999999999999737,8.989770992407783,12.65154450100486,17.20110823064566
7,1.9999999999999858,3.9999999999998512,9.857701632659653,13.157206297347987,17.403447638995747
8,1.999999999999988,3.999999999999968,9.907977149796222,13.375346915012715,17.57588726073476
9,2.000000000000012,4.0000000000000355,9.99999999999999,13.668137669934753,18.346856358379128
10,3.999999999999863,4.000000000000057,10.546844518225843,13.792728083452129,18.428783033206965
11,3.9999999999998885,4.000000000000142,10.653390029540246,13.956443223730856,18.601707614759082
12,3.9999999999998948,4.0000000000001705,10.741798950341058,14.040605737435271,18.64110054596926
13,3.9999999999999,4.00000000000022,10.99918771710648,14.088567525985686,18.750244416786174
14,3.999999999999904,4.000000000000625,11.436947399814832,14.115819858456327,18.848313709997523
15,3.9999999999999156,5.999999999999654,11.728638679294844,14.218730804247173,19.018400261374783
16,3.9999999999999223,5.9999999999996545,11.845410480027489,14.651007214161945,19.04879569863455
17,3.999999999999926,5.999999999999691,11.957411330883543,14.700893928267792,19.161609327254947
18,3.9999999999999285,5.999999999999716,11.992584976736712,14.704397783838873,19.20994586164754
19,3.999999999999931,5.99999999999977,11.999999999999824,14.743234064636953,19.305479068924953
20,3.999999999999934,5.999999999999774,12.000000000000105,14.918920393811817,19.31726274977012
21,3.999999999999938,5.999999999999886,12.02623725065992,15.078092553292604,19.338541897163083
22,3.9999999999999405,5.999999999999903,12.395237466962762,15.096888056616315,19.37724530981284
23,3.9999999999999414,5.999999999999926,12.471828184775182,15.181438419794167,19.475438497336796
