k,skeleton_graph,definite_order_perturbed_graph,random_order_perturbed_graph,dop_like_random_graph,rop_like_random_graph,rop_like_random_graph_same_weights
19,8.000000000000036,16.000000000000107,51.794490742252464,84.48953513161123,100.0824897373337,64.42348567642091
20,8.000000000000039,16.69139704346279,51.96976881165518,84.5693097295057,100.18577615474764,64.56789584332729
21,8.000000000000075,16.706315089579928,52.102670855422154,84.964678634871,100.40760942945248,64.68214137510257
22,9.999999999999885,16.713729061527786,52.970586221161426,85.18904413897133,100.60879310115375,65.0448715375378
23,9.999999999999904,16.71492314145719,53.6622721801366,85.50600593748553,100.91112652232307,65.93961623235218
24,9.999999999999906,16.715839316500325,54.53970360847282,85.64970203233477,101.07835631368278,66.34677139459981
25,9.999999999999915,16.77208422045181,55.20116565374772,85.78970490641501,101.19401316116385,66.65464477717249
26,9.999999999999924,16.857786579353785,55.599046513763895,86.0563293967678,101.43051686579001,66.95370108252048
27,9.999999999999925,16.94336431907717,56.50301355092437,86.11469454653984,101.55351996791038,67.12088217483966
28,9.999999999999929,16.980354263750623,57.28095966774492,86.50879956411866,101.65948885037783,67.30464116647514
29,9.999999999999945,17.086622233149395,58.12892035220866,86.67553314699154,102.15092644085752,67.5400589762196
30,9.999999999999947,17.16943446347342,58.345704132351734,86.73431934817901,102.18110236306734,67.8919756787072
31,9.999999999999952,17.293827352531956,58.67376531935568,86.96023463303351,102.27367364763771,68.04888842399502
32,9.999999999999961,17.3199342183757,58.943069082122086,87.10604049063339,102.5225003416532,68.20404224295882
33,9.999999999999963,17.35249375355006,59.15798657625933,87.32630923784313,102.57809117607711,68.41898551743049
34,9.999999999999966,17.361566516687184,59.3551909724405,87.42483118909095,102.65082236676069,68.79515180506485
35,9.999999999999972,17.375972901254748,59.46456442547906,87.49710498165663,102.78930693802106,68.83145136640532
36,9.999999999999973,17.407938283918117,60.09077668348768,87.63680364387676,103.01842067452948,69.65949145163329
37,9.99999999999999,17.595486852393062,60.358671873436236,88.0363467141667,103.0799839732516,69.79609966207943
38,9.999999999999991,18.000000000000043,60.81458701780621,88.29517961239002,103.40251198766035,70.14986365336652
39,9.999999999999996,18.00000000000009,61.27112309123004,88.4027629019981,103.48880371875212,70.25815417435567
40,10.000000000000004,18.00000000000022,62.00762855565495,88.51351303505952,103.72115008071819,70.38176333564766
41,10.000000000000004,18.623351305857742,62.3955174141894,88.62774353800195,103.8365214262238,70.62074511360426
42,10.000000000000007,18.68249758897213,62.62953301624606,88.89965473115309,103.87140423982541,70.77006149498227
43,10.00000000000001,18.69378211425586,63.6589448580383,88.93267479667708,104.00828120088657,70.80564395395233
44,10.000000000000014,18.70027353847737,63.78493557055258,89.09893454699562,104.26011946065347,70.96994437603949
45,10.000000000000018,18.709313417718466,64.06342933505532,89.15597471802174,104.26963811874076,71.15424810868524
46,10.000000000000018,18.807820463158752,64.21344014349522,89.26144527743475,104.59535293337028,71.3656521250083
47,10.00000000000002,18.823592752131255,64.83640650640399,89.36872914691658,104.75621979350726,71.50270389936358
48,10.000000000000021,18.83242828963733,65.1481926511559,89.49999132069514,104.9206421005715,71.71112399521344
49,10.000000000000028,18.844392251029888,65.57447168150625,89.68739912697467,105.04109180079553,71.85491014154802
50,10.000000000000043,18.936182243889984,66.28212772452851,89.74155026083876,105.2700572598107,71.93887893948583
51,10.000000000000046,18.95417847704047,66.39543294640289,89.94957352788552,105.3562735384336,72.0757546559651
52,10.00000000000005,18.95799089639936,66.48721825583517,90.12419575788168,105.48247534334395,72.12717047614726
53,10.000000000000082,19.004132027183967,66.68630134827482,90.15031300101761,105.51536074894578,72.2411139269233
54,10.000000000000082,19.28812396256387,66.89054736482858,90.19517505108863,105.56841031384354,72.30342865535128
55,10.000000000000083,19.345409360668647,67.20691917994026,90.40125608921743,105.64841486075602,72.33930275500302
56,10.000000000000092,19.39593093766055,67.66760905693228,90.64836224732463,105.82772266708304,72.43107330141702
57,10.000000000000098,19.534301181997552,67.97539878509731,90.78522816107889,105.9693563013172,72.56646710150258
58,10.000000000000105,19.664339431700753,68.21973389188639,90.85156831322395,106.00993749425498,72.68235694012954
59,10.000000000000105,20.000000000000075,68.33967423078552,90.86989673565125,106.10371003880952,72.79906354402675
60,10.000000000000117,20.462733120930764,68.76444116681894,90.94704828803987,106.18161799892545,72.91210549283062
61,10.000000000000137,20.473046614308547,69.07048243875066,91.08319149376933,106.35822281859816,73.02766618912275
62,10.000000000000203,20.486972345236985,69.33171761191778,91.1600688495458,106.40044441825395,73.23166042817462
63,10.00000000000021,20.487828966286223,69.59928542101335,91.19444167913119,106.45702614279026,73.2970818759529
64,11.999999999999787,20.584643285207576,69.9343185140989,91.27947606317672,106.52271570457555,73.35256808831997
65,11.999999999999833,20.610202322716365,70.1488255397683,91.44596351289088,106.64758859131305,73.56535380023657
66,11.99999999999984,20.65844834597808,70.3616435830176,91.58565624980602,106.82428332364722,73.6227260083876
67,11.999999999999847,20.667403045863992,70.73534227866365,91.67581598176406,106.92341374461805,73.76155189210466
68,11.999999999999853,20.706215382633662,70.84484494160152,91.80716119311214,106.97207049223772,73.9734742157416
69,11.999999999999872,20.71568804849872,70.86639797029217,91.8683942977546,106.99335932064122,74.24597313011654
70,11.999999999999876,20.717470165366784,71.02332003528302,91.92639554471978,107.06878460147908,74.40887501954717
71,11.999999999999876,20.72708127940759,71.24452964217103,91.9562028107992,107.21904202581794,74.51579282748392
72,11.99999999999989,20.73164157614788,71.35242051610804,92.05839707216329,107.25288666736265,74.6655346348497
73,11.999999999999897,20.796119100571662,71.46313405192053,92.22538990396733,107.32152694142246,74.79212812919363
74,11.9999999999999,20.815459178344312,72.11366703905347,92.28865443772341,107.40864942741335,74.85609400575775
75,11.9999999999999,20.81920171526967,72.34236408413086,92.45968288919039,107.52825983874864,75.04040950138265
76,11.999999999999917,20.848324116110803,72.4435319203374,92.54571529776179,107.66821105288982,75.16219979706447
77,11.999999999999918,20.989050830499256,72.64421521282162,92.67625854431458,107.75677543356927,75.31012596138122
78,11.999999999999925,20.993707003042466,72.69187128269051,92.83062323277558,107.78340884162269,75.45539057573737
79,11.99999999999993,21.06418535246139,72.89021317397783,92.88287130684746,107.85354364058664,75.48001707488403
80,11.999999999999932,21.247589825552506,73.59275002226974,93.05205069654794,107.9259820044918,75.54780653529164
81,11.999999999999932,21.261245515058285,73.71450555106138,93.06715929851033,108.04054226021012,75.68827052275002
82,11.999999999999932,21.318452948625822,73.7559614314972,93.1439938921129,108.13727963406456,75.76843623201474
83,11.999999999999938,21.335613223744666,74.03660780449702,93.2862234759514,108.16552738274436,75.83714492707225
84,11.99999999999994,21.35852309517397,74.15957851253191,93.33616413385627,108.23833248672298,75.94825935548263
85,11.999999999999948,21.426667054990865,74.19613793082134,93.51739721975552,108.33221322574951,76.04101912277628
86,11.99999999999995,21.48268893205473,74.35894044967725,93.66052946593675,108.35087965528984,76.15126534663142
87,11.999999999999954,21.844027700589997,74.54612134622867,93.70907353263757,108.43569033500246,76.22323670852435
88,11.999999999999956,21.999999999999826,74.6078992038371,93.82362750246894,108.4483648874108,76.28466123484478
89,11.999999999999957,22.000000000000018,74.89698069140051,93.93092425688012,108.53971332326999,76.42142377328643
90,11.999999999999957,22.035014264282044,75.14315365735725,94.05263815852125,108.5872033999028,76.4506512698706
91,11.99999999999996,22.215237411747783,75.23853300288593,94.10122084439456,108.72711120439925,76.48265397581602
92,11.999999999999961,22.249112356732308,75.40993520388956,94.1766224512302,108.8520951176851,76.66716766745752
93,11.999999999999961,22.34836237301513,75.73361200301571,94.24965157923161,108.87818380817806,76.81169031567617
94,11.999999999999963,22.386115260180823,75.95828763098419,94.30816768384294,108.91716856152958,76.89706798801352
95,11.999999999999964,22.441445796684686,76.20187794697115,94.34727712047822,108.97868501687185,76.91880131229536
96,11.999999999999968,22.49489154488881,76.39369649791502,94.3971418966397,109.01437583914681,76.97324453389402
97,11.99999999999997,22.564239936890363,76.54819299357855,94.4711670831201,109.06618198013898,77.0592243741936
98,11.999999999999972,22.564466766507135,76.58444192651433,94.58076255924469,109.13123502535011,77.13539070825254
99,11.999999999999979,22.577362841124614,76.83796523863808,94.7900119853509,109.26758720026592,77.30404894936176
100,11.999999999999979,22.613574597319307,77.11935046095252,94.86591295693442,109.29108190841922,77.38595708467328
101,11.999999999999982,22.638922631519232,77.30669379439777,94.92475594250719,109.3615251238475,77.48731502175069
102,11.999999999999982,22.686775498446398,77.6221857648654,94.94414460218354,109.48301267711251,77.55317609319334
103,11.999999999999982,22.71978833255933,77.66296412360104,95.04974768551665,109.53568658591874,77.66389131741258
104,11.999999999999986,22.728898854813142,77.82790918971051,95.11967706826483,109.58478201774236,77.68393603441113
105,11.999999999999988,22.73321567902798,77.8957766001154,95.24355148747367,109.61673129124023,77.77531764395506
106,11.999999999999991,22.796059781293884,78.35607605933879,95.29176626539582,109.6636784775581,77.79365477720768
107,11.999999999999996,22.844357680259748,78.50062661520504,95.369087199849,109.70766152665888,77.91881879124128
108,11.999999999999998,22.867608979829733,78.53402335916545,95.43767317302112,109.78568207676568,78.00345107000832
109,12.0,22.981073444370036,78.62910681585957,95.51992301512105,109.87824691206878,78.0881588438754
110,12.0,22.985117307094846,78.8486954558299,95.5922031444335,109.95376066413034,78.11861600722628
111,12.000000000000007,22.987686285803186,78.94596814003603,95.61413784141916,109.98556596126258,78.208505293744
112,12.000000000000007,23.07177010876399,79.12442404341213,95.78376636670806,110.02757417095441,78.2416553639685
113,12.000000000000007,23.21665256081994,79.2196657096025,95.82953282903077,110.05386743063825,78.35427113852077
114,12.000000000000009,23.245377477486876,79.43385370749584,95.8656577427246,110.17260758134206,78.37888751691591
115,12.00000000000001,23.29189416494555,79.65184408492176,96.00234445599249,110.18418498574894,78.5235762909084
116,12.000000000000012,23.294054775999403,79.75909780641908,96.08388186677915,110.20936256413802,78.56187313497874
117,12.000000000000012,23.294940279011648,79.93184274660804,96.09868535847525,110.22764208048254,78.67316080906964
118,12.000000000000016,23.310193705385156,80.09012487541247,96.1491178360481,110.26761027957511,78.72671672594822
119,12.000000000000021,23.347743140356325,80.20325131852647,96.21154621616452,110.4042531521131,78.81568884878499
120,12.000000000000021,23.347852238949248,80.33090448492487,96.32319525628954,110.45870941839412,78.83700700563502
121,12.000000000000021,23.36386967900984,80.59229728695968,96.45187523608391,110.55585231883825,78.89500266617469
122,12.000000000000025,23.36833363724839,80.7330017636773,96.52649527550106,110.59078279886074,78.93199108848182
123,12.000000000000025,23.3753237082882,80.87878066665607,96.57252141990239,110.63430357800863,79.0096579403636
124,12.000000000000027,23.50027630946297,80.9170370440465,96.6325316821827,110.72563253891585,79.07037340475419
125,12.000000000000027,23.614521493435277,81.08433592114808,96.68261053940458,110.76057109504922,79.12233270683066
126,12.000000000000028,23.721009907994155,81.18824216984478,96.77092482933332,110.78987616737426,79.1845597632243
127,12.000000000000028,23.942192959262336,81.27108357665155,96.7866983295154,110.83488657666175,79.23204783773554
128,12.000000000000032,23.99999999999981,81.45820495638026,96.80238325077896,110.86902920050477,79.324680000626
129,12.000000000000036,23.99999999999998,81.78024234226571,96.89553307007442,110.94830196592231,79.37090863337227
130,12.000000000000037,24.104145317123976,81.92128685840447,96.9538197136908,111.0042237505194,79.42362767997277
131,12.00000000000004,24.15143171763169,82.05541145437941,97.01127612589961,111.05552868524347,79.46071701135926
132,12.000000000000043,24.17339555182076,82.18940035036876,97.02470160627729,111.1220568236853,79.54294534078011
133,12.000000000000053,24.193953282966078,82.52483395879521,97.13258664635902,111.14337824832248,79.63025820554923
134,12.000000000000055,24.363027662070888,82.66076865420973,97.19554542792321,111.2228083638033,79.66033426970309
135,12.000000000000066,24.38955965321751,82.79023839413355,97.22178610676957,111.25465934235105,79.74396529696602
136,12.000000000000075,24.471385365129485,82.82537600529304,97.33760798160459,111.2907226330283,79.87614789132219
137,12.000000000000076,24.52309557630369,82.91284190248408,97.37888492072696,111.32139752566034,79.89723624228114
138,12.000000000000085,24.551097288986995,82.96030175275517,97.49008289356743,111.46392948310988,79.94606223479512
139,12.000000000000089,24.581996006990632,83.13692645797667,97.5149216846013,111.56408962762528,80.03009442011817
140,12.00000000000009,24.603696215126508,83.3025869940841,97.56094988496736,111.59254433835243,80.10156514752785
141,12.00000000000009,24.640468565738644,83.44143438425733,97.61407447984121,111.67169399310825,80.14768971415643
142,12.000000000000108,24.64480090830997,83.56840704175958,97.73271379839603,111.69223273304712,80.21950714630252
143,12.000000000000126,24.660153697753326,83.67740035400023,97.76373409485055,111.754151952122,80.25269859444342
144,12.000000000000131,24.66156608471953,83.82261842756877,97.869506278459,111.77092662617414,80.4207319802164
145,12.000000000000135,24.719514070259827,83.9263831524713,97.9190768679425,111.82188130542822,80.48435070866678
146,12.000000000000139,24.750625173719005,84.14125911122521,97.96637017112604,111.85031870228381,80.54602997792097
147,12.00000000000014,24.801298780574076,84.24882345048208,98.09519909999612,111.919472945857,80.59306470961957
148,12.000000000000142,24.894953472434583,84.50541957733483,98.11642714080509,111.94146145264074,80.63019746201911
149,12.000000000000144,24.90427135592441,84.6317307032623,98.17947074666799,112.00248435885534,80.66578800691548
150,12.000000000000146,24.92430842849128,84.6871401227857,98.21616016351891,112.04674155214788,80.68937980212895
151,12.00000000000016,24.935336173826595,84.81119657223351,98.36594648332128,112.08440974497438,80.76109739660693
152,12.00000000000017,24.94098480487675,85.08980025117695,98.40827444642106,112.1162353807821,80.7717532563853
153,13.999999999999776,24.941440547258892,85.13445295237263,98.43075858674763,112.17410889560803,80.85739358312615
154,13.999999999999826,24.954750552729436,85.4298692072528,98.45826022448932,112.24108793173507,80.88185202749771
155,13.999999999999844,24.988517198620656,85.53178901708563,98.52889788310137,112.29325443565183,80.99894383883985
156,13.999999999999847,25.031212568189954,85.64525487948912,98.65322652493329,112.34372100994386,81.0583623448195
157,13.999999999999847,25.128027393931358,85.69497583317148,98.71105543688338,112.3563378378023,81.10045043027587
158,13.99999999999986,25.229826333451697,85.81289650949294,98.77923607267512,112.42918775321468,81.12912645538448
159,13.999999999999861,25.245530080252227,85.91994139157305,98.82614169072666,112.45050787066043,81.23074945781985
160,13.999999999999874,25.303243224745415,86.00356287365945,98.9460019058549,112.5332989917028,81.29541752588092
161,13.999999999999874,25.30470033313345,86.08043670596885,98.95651946392435,112.56403993148514,81.3468968729235
162,13.999999999999874,25.33216445210063,86.33193598716574,99.03774711118655,112.64090648223814,81.45488137575994
163,13.99999999999988,25.38852476364716,86.47476433087567,99.07981655650873,112.70641382455325,81.47762722311256
164,13.99999999999988,25.502455548226536,86.61511882363088,99.16233990101321,112.72957225083194,81.49977410393649
165,13.99999999999989,25.58813838200408,86.67793736161556,99.21195690030929,112.82989274024422,81.59028304440514
166,13.999999999999892,25.70955018592525,86.80855170076686,99.2536741945657,112.88031295061181,81.62560500931261
167,13.999999999999895,25.94167449218426,86.90141137634653,99.29540278192786,112.89659238364042,81.64503091689137
168,13.999999999999895,26.085491182822125,86.9705176057072,99.38110383133332,112.92926666010248,81.71391095404815
169,13.9999999999999,26.10476603742151,87.09687040842279,99.4356301232228,112.956183652607,81.88413725677117
170,13.9999999999999,26.14011227665437,87.20545513682745,99.5072074694947,113.0735297346564,81.92157123170738
171,13.999999999999902,26.1644900334238,87.33078210949101,99.55766182769348,113.10159468802618,81.93566983120739
172,13.999999999999904,26.357302529328393,87.40214352504827,99.62154794734053,113.15972632622682,82.02721910432857
173,13.999999999999904,26.393935937613726,87.65411465857287,99.65946471063504,113.1765474365842,82.05343006063926
174,13.999999999999906,26.447886996237695,87.93251039518465,99.71233481241146,113.2129843622386,82.12756092667583
175,13.999999999999906,26.460913729994388,87.96044369491483,99.72823917992639,113.28117307202172,82.14043967125964
176,13.999999999999908,26.53766727692135,88.08220138059579,99.81268216073053,113.38920474215728,82.18851899367927
177,13.99999999999991,26.560532530443957,88.13773131686465,99.87148805406039,113.39700085327503,82.26091727007855
178,13.99999999999991,26.58600070862852,88.3129992588914,99.87844758542187,113.43247779809761,82.33767140649347
179,13.99999999999991,26.62966168064065,88.36221029981083,99.95921958115927,113.44412053488024,82.3957836978728
180,13.999999999999911,26.674915646928373,88.53556350760047,100.04287397144634,113.48293740291845,82.48779886974052
181,13.999999999999915,26.697249857045055,88.71709699276103,100.06673922822829,113.53504225037064,82.55948076342115
182,13.999999999999918,26.699754139120454,88.79790844339263,100.11704648664961,113.64484429958519,82.57230514687139
183,13.99999999999992,26.776341249222956,89.00500421215034,100.18416950779381,113.64793561368838,82.58578581195162
184,13.99999999999992,26.779073331156805,89.0208788768986,100.25931900045126,113.72733246239582,82.72214209445356
185,13.99999999999992,26.784544586836162,89.13511295807037,100.3194546653582,113.77127902379794,82.74421294338012
186,13.999999999999922,26.897602169681633,89.18560600307208,100.36581263025923,113.80663983698263,82.8152182439238
187,13.999999999999922,26.90261458009101,89.29891237528275,100.43027870447074,113.85697902902743,82.82184545771746
188,13.999999999999922,26.948272303202412,89.43357859436473,100.47519503015688,113.95004431174017,82.87547195919588
189,13.999999999999924,26.95978286331682,89.57944404237347,100.55639865878487,113.98153440578024,82.92746918653094
190,13.999999999999925,27.11653943773318,89.65266141746925,100.63692218112986,114.0493529002316,83.01810434588876
191,13.999999999999925,27.185238740028428,89.81622177644186,100.6688578610907,114.09911514243534,83.03231027328277
192,13.999999999999927,27.226046272821076,89.86250978201586,100.70872345561514,114.13805483142009,83.09082590174067
193,13.999999999999927,27.320569448068362,89.94013978630743,100.73630965149353,114.1709501128497,83.23295618466916
194,13.999999999999929,27.33591357248366,90.14062139478303,100.88479153804553,114.22070006729489,83.28704840612676
195,13.999999999999929,27.378694146576283,90.19626744927135,100.89976413234344,114.25305646528433,83.34258240828855
196,13.999999999999929,27.51084872036087,90.28355053369233,100.94784580042186,114.2959862854098,83.3752870095942
197,13.999999999999929,27.64118437225205,90.33348661834079,100.97159942756339,114.31918264001638,83.39787576070954
198,13.99999999999993,27.730787645137994,90.47170357982826,101.02726369239856,114.38533794093493,83.43971284700854
199,13.999999999999934,27.93772982912586,90.55232774948892,101.06887475517674,114.42749692504874,83.56416178305018
200,13.999999999999934,27.98917621726664,90.61272003841117,101.0727930822577,114.4457735946601,83.5936268341189
201,13.999999999999934,28.076147712528137,90.64919104055468,101.17721001141294,114.46844864233255,83.6459918447324
202,13.999999999999938,28.138400496078187,90.757391616625,101.24677011808785,114.55381071667189,83.68349339811563
203,13.99999999999994,28.300474446671533,90.85473402845895,101.2970979977947,114.5592656360239,83.69675474727521
204,13.999999999999941,28.352594371317615,90.91470283933376,101.30156406234069,114.56149684307083,83.7375569696468
205,13.999999999999943,28.422774251313577,91.05441835961315,101.34035358164081,114.62081531124623,83.77720751467335
206,13.999999999999943,28.507001284065336,91.20434786066119,101.43251019964298,114.69058694939815,83.94299087084268
207,13.999999999999945,28.531986105278595,91.24716494148313,101.46917738378036,114.7662335651317,83.9509910534083
208,13.999999999999945,28.5892339350362,91.30228741873177,101.54603219424786,114.80834860524409,84.03502319139648
209,13.999999999999947,28.647122677372263,91.41291861657804,101.57303541352843,114.86229001057754,84.05002381282964
210,13.999999999999947,28.671621862050788,91.43689355426079,101.63226057747856,114.92004643274575,84.09089567205353
211,13.999999999999948,28.699501796372846,91.62158353463329,101.64489777855364,114.95568354832683,84.16025958601097
212,13.999999999999948,28.719564073636043,91.71900053915756,101.7241732780036,115.00915806917263,84.19187236331237
213,13.99999999999995,28.77954887597409,91.8357298896042,101.78808478802728,115.06528304881789,84.31596473211557
214,13.99999999999995,28.8693793815576,91.97105751863552,101.83853710960139,115.07942677733192,84.34273549763093
215,13.99999999999995,28.886503366304535,92.07369560218652,101.88674574196877,115.08644595473366,84.38257180461056
216,13.999999999999954,28.893218888421515,92.11123880404848,101.93808406959843,115.12094637880018,84.43126429345982
217,13.999999999999956,28.929440477742546,92.15123535340156,101.9793875544148,115.14150079488547,84.44408053631312
218,13.999999999999956,29.084797579420165,92.28856270416401,102.03399207230342,115.2415368269785,84.52893418482105
219,13.999999999999956,29.196425857285263,92.52239521886742,102.06245009965173,115.29607911296911,84.61239828556523
220,13.999999999999956,29.228471339792577,92.59154641095138,102.12226776933133,115.31575690283465,84.64988778012936
221,13.999999999999956,29.22904764577731,92.65003807668661,102.13318307875537,115.35008468281863,84.76407389953988
222,13.999999999999957,29.26236468186054,92.73874742295803,102.17942289509513,115.38137352244688,84.7749989196092
223,13.999999999999957,29.486305056557427,92.7783200591693,102.19844258420325,115.45623336482294,84.86554851202156
224,13.999999999999957,29.612954800979292,92.91202564046232,102.21919384780085,115.49508706651238,84.87615215827127
225,13.99999999999996,29.84079110164923,93.0130342855271,102.32758436226749,115.50668762569573,84.91972545203389
226,13.99999999999996,29.84902204322226,93.04864914748295,102.35464666168662,115.56314633592113,84.98594845833418
227,13.999999999999963,29.853768982870104,93.18151525745843,102.43522403816608,115.58679719619742,85.04344237039014
228,13.999999999999963,29.908911379184765,93.30434995647238,102.47387008230368,115.63950928024732,85.06568473612003
229,13.999999999999963,29.926168634494665,93.35412353015413,102.52785919495724,115.68761307674568,85.13700953874418
230,13.999999999999966,30.02335441168393,93.38129496255014,102.54934419072258,115.71367918051826,85.16454729096274
231,13.999999999999968,30.02449283900037,93.45288022137782,102.58766584436994,115.76597175676888,85.25321838612459
232,13.99999999999997,30.045108534028866,93.53574996705917,102.61095733328943,115.82879082471867,85.2678641145986
233,13.99999999999997,30.1594118348294,93.65828930853084,102.62750690868914,115.86876246770238,85.35597875405024
234,13.99999999999997,30.23879292914867,93.80084450038171,102.68308683220917,115.94674849824604,85.42750923457578
235,13.999999999999972,30.243477174605182,93.88440684453347,102.74532556496013,115.95817585753775,85.44918964128244
236,13.999999999999972,30.293880505233567,93.89029110188235,102.78466626074686,116.02261455973509,85.47318554794452
237,13.999999999999973,30.41264053138618,94.01283072466516,102.89791090614722,116.06496833330067,85.54806956943102
238,13.999999999999973,30.440919774320015,94.1607165024256,102.94298361992489,116.09870161701632,85.60842851648597
239,13.999999999999975,30.562534576631492,94.25878055448393,102.99859145862192,116.13742908870046,85.6242333463615
240,13.999999999999977,30.593117550991487,94.39080977620765,103.02184825560016,116.18930903184962,85.63877368874667
241,13.999999999999977,30.635342432815197,94.50774467803059,103.09422960011761,116.21627049289711,85.75752006035324
242,13.999999999999977,30.726321100701472,94.52676985374926,103.12654406735132,116.26546022315863,85.77942674678874
243,13.999999999999977,30.76657832963682,94.71362276630674,103.14315766174217,116.31362552611236,85.87415704868792
244,13.999999999999977,30.85891183616736,94.75855845524138,103.21991417959305,116.33839812450123,85.88793162619196
245,13.999999999999977,30.866280255525886,94.98355129490903,103.25453238566871,116.38489892409551,85.96027716773649
246,13.999999999999979,30.872228147746327,95.10968303584947,103.27539998865564,116.39205349427449,85.97346661202128
247,13.999999999999979,30.875980390228243,95.21570932824946,103.36027966641085,116.45326476398178,86.07587971657935
248,13.99999999999998,30.89784470667452,95.3000644451954,103.38408638439837,116.48072699125501,86.14359735466357
249,13.99999999999998,30.91696466288969,95.4051471727651,103.46809743174737,116.53788031520804,86.1724628370548
250,13.99999999999998,31.015849887165594,95.5511639603925,103.49636268371081,116.57154914198428,86.24825266652951
251,13.999999999999982,31.07502747014916,95.58668353095052,103.53499833973298,116.59729686841794,86.26987715272796
252,13.999999999999984,31.081283443979082,95.63256967536863,103.57609482284249,116.64191712776598,86.32050534984354
253,13.999999999999984,31.14814609061676,95.66381515610627,103.61608262847228,116.69103075549009,86.37242518357031
254,13.999999999999986,31.1617818450074,95.82236922801263,103.63153845532723,116.72353064545236,86.4145677425232
255,13.999999999999988,31.206434708187462,95.8991708055765,103.71398868463712,116.79788425193414,86.46646930969672
256,13.999999999999988,31.306234897294175,95.9746204790752,103.73439064575044,116.8236181117111,86.53378982817665
257,13.99999999999999,31.323894632011587,96.00544667235425,103.83941456709701,116.85163179983077,86.5636238975677
258,13.99999999999999,31.337287630726514,96.1212923062521,103.84224800359407,116.8999557165764,86.61986912806162
259,13.999999999999993,31.37681711364283,96.14419073520469,103.86881178610395,116.91293438041644,86.68244984956647
260,13.999999999999995,31.485713436381495,96.30636204230015,103.91819046882314,116.92156954082645,86.72475658499957
261,13.999999999999995,31.667811285806156,96.36954244630482,103.95804245587269,116.97921591781115,86.82476336259586
262,13.999999999999996,31.755998804365884,96.41052222058947,103.98363052771462,117.08438950289452,86.87963547312427
263,13.999999999999996,31.764533646397556,96.48243519794795,104.07922262975848,117.10598572205122,86.91451099630453
264,13.999999999999998,31.79004066421458,96.59347779767455,104.10755344934917,117.18333470134696,87.00104204813634
265,14.0,31.8490670847214,96.6951797942295,104.2065390776119,117.19608398284592,87.02386392510634
266,14.000000000000002,31.85162263545102,96.74952149259984,104.23635367843204,117.25456726142073,87.07234312098633
267,14.000000000000002,31.917220776501217,96.76746122938717,104.27403441432638,117.27720907655151,87.1202251923242
268,14.000000000000004,32.10386415242875,96.895830259132,104.30401925793778,117.35806699225158,87.13620011105192
269,14.000000000000004,32.27613348617066,96.9653731159715,104.3485473106283,117.39038759452177,87.20248190287398
270,14.000000000000004,32.36396816473118,97.04625090239122,104.36521662528976,117.3990804333884,87.24080459931571
271,14.000000000000004,32.415358774115035,97.11232051805435,104.45266543638398,117.46138982489022,87.28382380846747
272,14.000000000000007,32.463428490423375,97.23080190628569,104.4958435446889,117.46994410844857,87.34010331928405
273,14.00000000000001,32.482379362367574,97.27219774350111,104.52507581049812,117.53165893780537,87.37666238546508
274,14.00000000000001,32.499300743444486,97.41309069370234,104.54706883809362,117.5465635356249,87.44461910219324
275,14.00000000000001,32.5991264253876,97.46476094216963,104.59284927932312,117.5893467629208,87.50020102275934
276,14.000000000000016,32.65907903172309,97.51939210189244,104.61968518754357,117.65581701626633,87.55118198139246
