k,skeleton_graph,definite_order_perturbated_graph,random_order_perturbated_graph,dop_like_random_graph,rop_like_random_graph,rop_like_random_graph_same_weights
40,10.000000000000004,14.000000000000053,15.77724374352807,19.56195776675374,20.148414743694488,16.236653729819395
41,10.000000000000004,14.000000000000076,15.839342902515963,19.61527219960297,20.200815671379274,16.276214940981014
42,10.000000000000007,14.000000000000352,15.921638269781234,19.644346225291272,20.210807872627075,16.328079489663242
43,10.00000000000001,14.165040990557287,16.076265269004534,19.671928716222617,20.228471714673905,16.414639657708125
44,10.000000000000014,14.404389199313357,16.102935324282,19.69733363390376,20.275331311950772,16.505493141490536
45,10.000000000000018,14.54502053676223,16.133611762114366,19.72030003882281,20.300190255414293,16.5439323229649
46,10.000000000000018,14.57908515804953,16.202838290799246,19.7659457365177,20.342268193872247,16.709458839735827
47,10.00000000000002,14.583097223602879,16.30039462619005,19.778751112192488,20.399029163769086,16.745815228311457
48,10.000000000000021,14.590606980381605,16.307486952492045,19.79872958096919,20.422055011018973,16.768260318539603
49,10.000000000000028,14.600399415368125,16.502836922592483,19.846210128948975,20.464009930299436,16.798289986852506
50,10.000000000000043,14.603625142065141,16.512208794410533,19.872653196001664,20.477881130551122,16.857821529940836
51,10.000000000000046,14.608925583608405,16.602480803306072,19.88869605312286,20.48685453825588,16.884121263989133
52,10.00000000000005,14.622709014755815,16.620769836977303,19.902692117171075,20.55160598271772,16.895896194027646
53,10.000000000000082,14.630538076809312,16.698357543695188,19.915846994145433,20.57229526435547,16.917582863076206
54,10.000000000000082,14.637101151739612,16.705052124696742,19.98267751069811,20.602857426064666,17.008428774574945
55,10.000000000000083,14.656521300798914,16.732730639370782,19.989153182919054,20.626777613444812,17.040129560785353
56,10.000000000000092,14.68955445397495,16.762924743379653,20.01830434964816,20.65923913691862,17.091313460483104
57,10.000000000000098,14.692408889855999,16.779171518442276,20.04250239634584,20.678346855393862,17.095228409568165
58,10.000000000000105,14.73516268267848,16.831564159951935,20.059794068340754,20.719186506296673,17.137612759415326
59,10.000000000000105,14.739832282729518,16.839456387830737,20.097624300180097,20.742242374574307,17.193202313882857
60,10.000000000000117,14.746217232203515,16.908718467802615,20.16565231912924,20.754944129105702,17.214104963472124
