k,skeleton_graph,definite_order_perturbed_graph,random_order_perturbed_graph,dop_like_random_graph,rop_like_random_graph,rop_like_random_graph_same_weights
26,9.999999999999924,18.97680684317174,84.53598478745761,180.06457614756476,169.4240405667075,103.9736166984968
27,9.999999999999925,19.03407840049417,85.80395696038295,180.4109577657133,169.5954797701111,104.5353046681666
28,9.999999999999929,19.03708855314273,86.50850256699468,180.95108873888609,169.76526297985137,104.71723904881186
29,9.999999999999945,19.051038345762286,87.01067814277458,181.11812356604312,170.26604228608298,105.10056114737469
30,9.999999999999947,19.202818168608236,87.02863536908528,181.37042822681278,170.85758079688566,105.1897811462659
31,9.999999999999952,19.212688481385566,87.36204346195363,182.05723663478588,171.17188190762005,105.86003201301708
32,9.999999999999961,19.245326311507732,88.36723758128251,183.1684701782438,171.55721959998948,106.14449733836044
33,9.999999999999963,19.344076516995354,88.96604320626169,183.74162024153787,171.59548509911338,106.46569340036514
34,9.999999999999966,19.49813377148714,89.3574452012276,184.16485055267734,171.93272141576787,106.9477901884989
35,9.999999999999972,19.999999999999993,91.4659939911309,184.61701087793836,172.0598486727214,107.26479023355225
36,9.999999999999973,20.607413306096188,92.9253980163568,184.92747526266493,172.32433555290342,107.81710583333849
37,9.99999999999999,20.612702536176123,93.11413112639093,185.51222477706256,172.42134159027614,107.9370095795114
38,9.999999999999991,20.65835575750483,94.66731208759994,185.61044846462406,172.69146715526216,108.06734765663494
39,9.999999999999996,20.81549462128631,95.17830558391945,186.22567983564932,172.8174745607488,108.51603748163215
40,10.000000000000004,20.8158848200244,96.58169899620346,186.72869288121683,172.9788579877081,108.79755448199069
41,10.000000000000004,20.89187879953963,97.12340054133524,186.90363108430483,173.27558638325152,109.07547455724962
42,10.000000000000007,20.91514327382049,97.27145922090607,187.4274552994729,173.70582710579578,109.40172287795934
43,10.00000000000001,20.989992201906713,97.7271622212686,187.70303848881923,173.80562796286702,109.52109635820656
44,10.000000000000014,21.007236300921154,97.95929271695539,188.0159897541825,173.99202281367195,109.67893581369954
45,10.000000000000018,21.080601680127504,98.17897839212172,188.08516046750825,174.1804641378171,110.04857767602536
46,10.000000000000018,21.11482998672098,98.9145678780279,188.57327709920787,174.65425680295326,110.08221085584803
47,10.00000000000002,21.13040582322148,99.14636954485732,188.86709636607674,174.83493929622563,110.17383205442451
48,10.000000000000021,21.157180257551826,99.94398849810744,189.09835092917254,174.99310926657122,110.32750100397024
49,10.000000000000028,21.164216431379838,100.44748704267496,189.3110952292657,175.10877544876715,110.56379091458379
50,10.000000000000043,21.30460539694022,100.60046063382296,189.61327366011554,175.11530395828672,110.76891090082273
51,10.000000000000046,21.3246162911025,101.83134771790964,189.71800563872432,175.3217883148616,110.8750023504655
52,10.00000000000005,21.401684103150547,102.1153878742227,189.88429830137463,175.50386847880557,110.93960147792912
53,10.000000000000082,21.54927071847496,102.83188652164048,190.0710707146631,175.6688372839056,111.21030452552846
54,10.000000000000082,21.576080024027934,103.4247270730356,190.1672744494671,175.83001565468922,111.29536789106193
55,10.000000000000083,22.549261200700084,103.50499103964921,190.3929461736279,175.84429502559064,111.38497848056656
56,10.000000000000092,22.549743702876626,103.68850718301721,190.6821264939959,176.02834134252197,111.53754421691686
57,10.000000000000098,22.569605945807982,103.89005547310866,190.81348729683162,176.29317219175488,111.66722033526243
58,10.000000000000105,22.608508997161618,103.9398647388168,190.90991903704744,176.5266066466063,111.78678705989596
59,10.000000000000105,22.728880263658052,104.77559079356368,191.1710487005201,176.57034657754497,112.0943548350719
60,10.000000000000117,22.811061615340513,105.02597131065129,191.30941100511265,176.67052349744932,112.1493489205434
61,10.000000000000137,22.81231813077633,105.44659201854915,191.60900206830345,176.74004178499573,112.26789262055728
62,10.000000000000203,22.862574816385226,105.70910492900194,191.7640286642182,176.91260414105565,112.37712688460577
63,10.00000000000021,22.997505348886328,106.04161560948629,191.94855790284257,177.0376722879035,112.57101380438833
64,11.999999999999787,23.115681651489957,106.12970775412855,192.13159915518867,177.20511763963174,112.80125622165535
65,11.999999999999833,23.118249542139573,107.15866272150163,192.40443007304125,177.27962914283844,112.86306033199779
66,11.99999999999984,23.171641782293218,107.7573178745285,192.55201836461697,177.49438439171942,113.12989998337915
67,11.999999999999847,23.172081018372413,107.80602305162975,192.64808333868476,177.692866097607,113.20944286433594
68,11.999999999999853,23.193760087559532,108.22214132194534,192.8670264258906,177.75228999215065,113.46744914608783
69,11.999999999999872,23.202666246997524,108.51124173569815,192.95363207207456,177.84655319541864,113.72708579045712
70,11.999999999999876,23.221559131572626,108.8759651136662,193.04280960044397,178.0393827357357,113.87182483924403
71,11.999999999999876,23.25544679194829,110.4585722305053,193.2088840356995,178.18918678602788,113.92509954215099
72,11.99999999999989,23.41541625509014,110.72335159252465,193.32845339651695,178.23112537917493,114.03514117011018
73,11.999999999999897,23.62103536846796,110.9803260487421,193.41016419336736,178.2831197897326,114.297698234308
74,11.9999999999999,23.89281618637948,111.28954685579555,193.55284402128765,178.50836571513886,114.38362430791001
75,11.9999999999999,23.996972873967604,111.53157340458662,193.71114076300788,178.57684554399185,114.5392030767802
76,11.999999999999917,24.341381219533833,112.0952771372157,193.88268087829042,178.78082651595383,114.64032065224265
77,11.999999999999918,24.402946617725465,112.55957156562533,193.942194625179,178.84339277698487,114.85250394629143
78,11.999999999999925,24.44551699805272,112.77885634477018,194.2268236407235,178.95953041190444,114.9375234188935
79,11.99999999999993,24.511160629802212,112.86007940892493,194.38920269140155,179.05257696276783,115.24563745369689
80,11.999999999999932,24.543027770949678,113.7433555579321,194.39294907176085,179.1583303453329,115.41491926219118
81,11.999999999999932,24.660605107082475,113.81591926181903,194.59215103762128,179.2046637784217,115.55228177389529
82,11.999999999999932,24.70196306103243,114.9090486546705,194.7216813529507,179.40914097586924,115.72736308808817
83,11.999999999999938,24.750896117932204,115.12480685770902,194.84131831894743,179.52539867386255,115.85475172735036
84,11.99999999999994,24.772136527777935,115.41094561284588,194.9604182837633,179.61989047741756,116.06033630380766
85,11.999999999999948,24.77681143768927,115.61481829855083,195.06866024181372,179.82636519798265,116.17262204228251
86,11.99999999999995,24.864611657429695,115.81451871398095,195.29851270541448,179.9314012946782,116.47453598152853
87,11.999999999999954,24.905638759598983,116.23541468736866,195.3981442367389,179.98361605600797,116.5663857888844
88,11.999999999999956,25.028913893819364,116.50472712007387,195.61954968670625,180.16143644668443,116.67835393975291
89,11.999999999999957,25.07042834909039,116.54591923103554,195.88231013638185,180.2859760062086,116.82657810747027
90,11.999999999999957,25.21580160948331,116.58366756606391,195.99470983109595,180.29161016062457,116.96562074565026
91,11.99999999999996,25.26866952605175,116.87197290491193,196.1239015582,180.38211561797496,117.13642890466454
92,11.999999999999961,25.28390761296046,117.3125612093708,196.24114471085713,180.47100322911373,117.17548759544448
93,11.999999999999961,25.344683105937815,117.43435830891379,196.28550052180026,180.5528325825383,117.22227984792984
94,11.999999999999963,25.373888946837162,117.70824607092182,196.33498311890565,180.6004798828919,117.52221956241956
95,11.999999999999964,25.379428241896115,117.76733870978477,196.53238503036096,180.77943887573534,117.74911181276062
96,11.999999999999968,25.40627060210346,118.06432302817672,196.80122185378943,180.82288368070957,117.7933498143394
97,11.99999999999997,25.451128786420544,118.3416928865185,196.88263621981287,180.95787590220183,117.96890567726952
98,11.999999999999972,25.5064595867408,118.66939893584701,196.9131911115979,180.99997821290734,118.13714424703149
99,11.999999999999979,25.659472923147753,118.87749916238,197.02110967342685,181.1233740064962,118.34208145019646
100,11.999999999999979,26.0217280278585,119.06888886790371,197.15456836490176,181.20876565892698,118.44587643505149
101,11.999999999999982,26.080657358482313,119.08182498806637,197.2403776988693,181.39998988583008,118.5213471523614
102,11.999999999999982,26.117494808233317,119.24967530255154,197.35001032272532,181.43790713075725,118.590360701377
103,11.999999999999982,26.31667120504419,119.35413538618889,197.44374409534728,181.51774277332402,118.72093332079231
104,11.999999999999986,26.34402120934464,119.70636438647831,197.59037887369115,181.67296884630514,118.85698402108517
105,11.999999999999988,26.666089553241452,120.0132545053907,197.69431705296125,181.77579228520898,118.95458026063837
106,11.999999999999991,26.682856387047103,120.56112616865117,197.87725723850602,181.79440405826298,119.00386846236188
107,11.999999999999996,26.781145208011168,120.69154815060362,198.01845070185692,181.86051053864563,119.03957643270712
108,11.999999999999998,26.799077470622585,120.84590330259925,198.02389089194475,181.9161483549508,119.23755455459107
109,12.0,26.809260861049204,121.39255997329975,198.16220727271195,182.037305985038,119.34795694356372
110,12.0,26.819181287499365,121.72765917788992,198.36629219198662,182.09621930990704,119.47583790979182
111,12.000000000000007,26.949288818579987,121.82685118739803,198.55644767825743,182.20797630674457,119.54676929466244
112,12.000000000000007,27.024252621597256,122.30572875084295,198.63103963172873,182.2477447441824,119.58875626221445
113,12.000000000000007,27.062045029487,122.48524854352698,198.8769842614951,182.41195771346065,119.6762941888548
114,12.000000000000009,27.094285793522374,122.97922837671929,198.9612551523109,182.4724888282022,119.8522848844186
115,12.00000000000001,27.101480975033237,123.18166422157609,198.9923400147674,182.60666697600362,119.96513865596272
116,12.000000000000012,27.313301014960555,123.25496951292556,199.07677715681896,182.6654786707068,120.02952102635963
117,12.000000000000012,27.338943713066946,123.46938743312494,199.19379133344424,182.75192214324952,120.2263688684996
118,12.000000000000016,27.457785243173603,123.79556017093691,199.2463073238588,182.77326436892486,120.28599426033152
119,12.000000000000021,27.468537828137755,124.06555517238714,199.30202122605073,182.84428113931656,120.37247196221846
120,12.000000000000021,27.495972838006008,124.3033975653445,199.57105987085035,182.97021144734413,120.41917562438726
121,12.000000000000021,27.526015120539302,124.59226345970282,199.78380758075772,183.01450833545815,120.51871982489959
122,12.000000000000025,27.620741091236905,124.99155169986469,199.8621278536033,183.06464033361556,120.6112359751957
123,12.000000000000025,27.645780212909965,125.21916815759077,199.9275789569548,183.23315632658006,120.66312234813878
124,12.000000000000027,27.749475372590325,125.45623695579718,200.08249984482353,183.33156142251016,120.86489116237587
125,12.000000000000027,27.833372349512967,125.56015532466067,200.13191519248895,183.35681171982054,120.96013493234351
126,12.000000000000028,27.85673686926789,125.72629916578614,200.28815875299688,183.46054844798675,121.0770817130789
127,12.000000000000028,27.91879473190045,125.91197329397224,200.3114397719814,183.50042779389202,121.15305142284221
128,12.000000000000032,27.92729350556628,125.99964506787968,200.42798299239854,183.63391347479003,121.24439019542112
129,12.000000000000036,28.009832808515643,126.44528613698441,200.59200985558059,183.71836180042612,121.28712868968918
130,12.000000000000037,28.027861567773254,126.78702409690287,200.67605823761133,183.8069506823281,121.4363376302965
131,12.00000000000004,28.363817824073323,126.9240731479071,200.75629792040547,183.82162089454903,121.53412400793577
132,12.000000000000043,28.433347498329955,127.22349265337054,200.87477715494535,183.91095334867094,121.64504013630429
133,12.000000000000053,28.56185740130218,127.31800447207154,200.9568188488363,184.05515883406045,121.81869960879236
134,12.000000000000055,28.776029126258486,127.7430677412389,201.0210268723847,184.0639198754581,121.93169208449913
135,12.000000000000066,28.807977526228882,127.79751018644936,201.09846272880446,184.15653468432438,122.00929965730991
136,12.000000000000075,28.913543718301437,127.95396005444664,201.15929477062005,184.26789826752503,122.09040915126889
137,12.000000000000076,28.937378373915372,128.17073331886957,201.31233885469686,184.29942291003766,122.23942014546377
138,12.000000000000085,28.95746452512684,128.48260040285814,201.41500458628892,184.45709450606992,122.36881873127888
139,12.000000000000089,29.037763277379565,128.82760049478733,201.4684708367753,184.4965687946624,122.50743159139428
140,12.00000000000009,29.14093092747872,128.99617999530273,201.60630759308205,184.50776007109422,122.52319448757663
141,12.00000000000009,29.254559620125658,129.05691961460457,201.76371456868907,184.55529303682044,122.56794922175673
142,12.000000000000108,29.282121545443857,129.32954081261062,201.82008431685747,184.69073455504216,122.62072876739786
143,12.000000000000126,29.286217465822975,129.62677577111904,201.9261340446081,184.72872026557496,122.74751406529924
144,12.000000000000131,29.31528165584861,129.89792007060404,201.98931797282856,184.80070362056944,122.96566649331461
145,12.000000000000135,29.35784704552528,130.51521135959717,202.19779437438552,184.90010934094462,123.15922527195619
146,12.000000000000139,29.36485079206861,130.80424773100225,202.25393664539914,185.01568699875295,123.35207629039719
147,12.00000000000014,29.418577116759664,130.8964589724833,202.3487319024421,185.05235079525517,123.3938525571394
148,12.000000000000142,29.4449427104921,131.23026459647684,202.45057712526364,185.09629237201204,123.50909734853376
149,12.000000000000144,29.478495484975905,131.30235704695983,202.50326499725386,185.22069091057455,123.61331285384915
150,12.000000000000146,29.519627723866968,131.4738465809697,202.61406269367245,185.2496371838508,123.72941351976401
151,12.00000000000016,29.62009431799846,131.6024895270297,202.69259023475638,185.31614876410066,123.78058807258955
152,12.00000000000017,29.633287202043256,131.73829955539625,202.72740102391035,185.3875362528001,123.84991060996312
153,13.999999999999776,29.679181214521986,132.22786218032158,202.79967795888746,185.46090030253905,123.93577515493624
154,13.999999999999826,29.70607614128007,132.32315091411354,203.02606298546897,185.58199884069464,124.03501917600651
155,13.999999999999844,29.732418294756343,132.3657745020759,203.1025359276953,185.61957327275826,124.09881322410399
156,13.999999999999847,29.74028592159638,132.5845641712826,203.2155453269748,185.70594846544435,124.25759513330867
157,13.999999999999847,29.82627753758885,132.65886260237437,203.2891739996595,185.77728743906457,124.3625023127083
158,13.99999999999986,29.87171248159062,133.14363073775147,203.37923360378554,185.84382955093238,124.43484180010977
159,13.999999999999861,29.89701675734412,133.2410052776466,203.45680055067484,185.945379321109,124.51382415659226
160,13.999999999999874,29.95536333749385,133.41352085955825,203.55146735241462,186.04298041359726,124.6292861456781
161,13.999999999999874,30.044538709833954,133.4915933704319,203.65982841385733,186.19870402958182,124.73379229173752
162,13.999999999999874,30.051878855011438,133.54289418396854,203.82072332167704,186.22489577404068,124.79084690560833
163,13.99999999999988,30.236541746080785,133.75914761137955,203.93001078221508,186.2586034917192,124.95439151300113
164,13.99999999999988,30.239064414204737,133.94283224512333,204.00421569498295,186.30550383097972,125.05193922588404
165,13.99999999999989,30.259864159894327,134.1721709760982,204.06321240804667,186.3824030457128,125.0877080255508
166,13.999999999999892,30.370781343992505,134.5667382480036,204.20226308036743,186.4361365491916,125.1832098996301
167,13.999999999999895,30.46371070713981,134.71334887927355,204.25198431885752,186.49553687482347,125.29065663816858
168,13.999999999999895,30.546101430657238,134.9111626716673,204.31649327695675,186.53254948440852,125.55259640298156
169,13.9999999999999,30.59360991264558,135.09930349368045,204.44377398029079,186.6274611742027,125.63895518693792
170,13.9999999999999,30.751744964257874,135.18936022168327,204.48873346954898,186.7072258348063,125.69102758303228
171,13.999999999999902,30.89374404094945,135.24911128446527,204.56152292294402,186.7720100297221,125.79800438260368
172,13.999999999999904,31.16970985954533,135.51247873760693,204.67952912474505,186.79285131787756,125.87074591489882
173,13.999999999999904,31.23978043494218,135.5969994040577,204.84932111275498,186.8745278670956,125.92118903859613
174,13.999999999999906,31.25721098684995,135.79943392755547,204.8772230752971,186.9364703432272,126.00476076086849
175,13.999999999999906,31.363432577387858,136.05444308619903,204.9441088824287,187.02677202752005,126.13515491121896
176,13.999999999999908,31.376814997006935,136.18065232021064,205.11869561106664,187.14208726622158,126.18194995957563
177,13.99999999999991,31.40286207198059,136.44278037795,205.18023871661953,187.18918232901777,126.33962807222223
178,13.99999999999991,31.43587026914384,136.53089791428496,205.32618764213714,187.2789881488417,126.4076261699664
179,13.99999999999991,31.469667532066868,136.77389545050113,205.39414197223863,187.31093829872074,126.52519331253289
180,13.999999999999911,31.477238539737428,137.07744390004956,205.49158737743394,187.38923557221682,126.5524951753792
181,13.999999999999915,31.554103167083557,137.12827599646133,205.55279196774677,187.41138167405782,126.5866021541822
182,13.999999999999918,31.5837545816889,137.6407543478013,205.57072274380158,187.43819995326356,126.8028764267967
183,13.99999999999992,31.6321350328812,137.8600339360102,205.76140460787744,187.49101037970686,126.9260951766803
184,13.99999999999992,31.703112272566504,138.09837982332698,205.77300361814704,187.550198297973,127.02475882828779
185,13.99999999999992,31.745255939191587,138.1683142256851,205.9263209281024,187.6287087964485,127.12238430258147
186,13.999999999999922,31.753800338005362,138.27909202869344,205.96342360521385,187.67254638336547,127.15170502179839
187,13.999999999999922,31.930217145084274,138.48137604695367,206.02861221227275,187.70943727249323,127.17794558261771
188,13.999999999999922,31.930499142774664,138.67348330840022,206.05750880683772,187.86550055567247,127.37071360236152
189,13.999999999999924,31.94475500715282,138.80794700692718,206.1613584877644,187.9017406666608,127.4638553323421
190,13.999999999999925,32.04324038404902,138.9831442505102,206.20720337845367,187.989428651349,127.57274664159483
191,13.999999999999925,32.05703029756102,139.1690675474553,206.25593544555414,188.0170864730524,127.67236573801884
192,13.999999999999927,32.18624075019696,139.19078663091923,206.33295083186545,188.0880049396245,127.76652959845237
193,13.999999999999927,32.21093582059476,139.31786102948837,206.38925468369442,188.15990176712398,127.78698325070383
194,13.999999999999929,32.24729176288049,139.7206769881542,206.52131862293737,188.20709285093602,127.94457075068799
195,13.999999999999929,32.543002097629476,139.9084001056579,206.5932600321603,188.26300727483516,128.05239676419532
196,13.999999999999929,32.55692980859239,140.0756984432878,206.64954355196951,188.31260786318316,128.180888780775
197,13.999999999999929,32.561726283519036,140.51147658051536,206.75222140438547,188.41071651532366,128.2607625949356
198,13.99999999999993,32.82781719212133,140.54790415395703,206.88948496387889,188.46291339994048,128.31941732178893
199,13.999999999999934,32.92677909249159,140.71199896629366,207.04343284661002,188.47734744200378,128.3508919708519
200,13.999999999999934,33.10152956496399,140.90825950273262,207.13643124008013,188.5245363857104,128.42557549471343
201,13.999999999999934,33.142617076453234,141.0840519314466,207.20946631958006,188.62384100476658,128.50407058845676
202,13.999999999999938,33.27067426485295,141.31327194565128,207.2904023022356,188.65409758167803,128.56908377158072
203,13.99999999999994,33.348620679743775,141.48561309835395,207.3460535170844,188.72822237996772,128.67694166131773
204,13.999999999999941,33.53701187468321,141.7065015360903,207.42838987361893,188.75102957248254,128.7789755675777
205,13.999999999999943,33.592100891300746,141.84821886619233,207.4970842071362,188.8112719852479,128.8563908566432
206,13.999999999999943,33.70900783953885,141.95739902677195,207.6037500324424,188.86610445537207,128.90288938474217
207,13.999999999999945,33.75538625389991,142.037474216438,207.71308337465592,188.94213465557002,128.9499372206072
208,13.999999999999945,33.80839896217554,142.20505849046765,207.78698002683987,189.01924825492347,129.0647433048117
209,13.999999999999947,33.91152166130344,142.27597484543094,207.93628539430375,189.06165673834104,129.1522570285371
210,13.999999999999947,33.92941961053645,142.44925585032044,207.98513810784843,189.1637912001735,129.16783901892623
211,13.999999999999948,33.94933584742293,142.5326201373209,208.01298915727375,189.17441899611603,129.35485801436747
212,13.999999999999948,33.98519844947244,142.73371940284272,208.13409475976027,189.20485876855298,129.39600222958018
213,13.99999999999995,34.104026444085605,142.7966541815046,208.2689733338741,189.27005276373146,129.51210843954945
214,13.99999999999995,34.291228536861745,142.88521803393976,208.28795337312937,189.36736245522067,129.59478228941407
215,13.99999999999995,34.42126005693416,142.96049669999778,208.3520025049796,189.41353746059733,129.62267229322586
216,13.999999999999954,34.449784075027026,143.1131408831959,208.39284907026706,189.42023285409925,129.72884731985897
217,13.999999999999956,34.74683531523525,143.18551704094247,208.52435206900068,189.48898858047698,129.91938809371769
218,13.999999999999956,34.766848705491654,143.24859854982344,208.67985138836957,189.56472755336858,129.95976740315714
219,13.999999999999956,35.08764731408345,143.37481090983175,208.74356939702002,189.65239373894227,130.0163702872062
220,13.999999999999956,35.31092586227285,143.60109982140057,208.7612113041049,189.67397042692846,130.13664123924784
221,13.999999999999956,35.333594650892245,143.8128731035189,208.84763877726087,189.81522277969674,130.2272919744016
222,13.999999999999957,35.35763385458503,143.92296691585557,208.89099468911897,189.8626232049577,130.29097193843356
223,13.999999999999957,35.40295195444828,144.11053227056084,208.9567476597108,189.87447720671034,130.38252615868038
224,13.999999999999957,35.420989109237645,144.19625631941656,209.1098292779337,189.92874398729663,130.4397017409152
225,13.99999999999996,35.51149713483039,144.259514078151,209.13006331909483,189.98919304494893,130.52972785625727
226,13.99999999999996,35.707018690929594,144.45345886628482,209.21665666537174,190.09683496709857,130.65364998839365
227,13.999999999999963,35.75169382341346,144.65799597251623,209.2360100006246,190.11803110152084,130.65744849239502
228,13.999999999999963,35.77512249397454,144.74281062044275,209.3272154289455,190.20436403316208,130.7156066387988
229,13.999999999999963,35.781690036569486,144.99108192045622,209.3567989883893,190.2453294313458,130.76246207749944
230,13.999999999999966,35.79352033708108,145.11606287648794,209.47762712807037,190.27802009236552,130.81788190416995
231,13.999999999999968,35.87306509343696,145.26879422766473,209.50308086494954,190.3274742554317,130.92473977647876
232,13.99999999999997,35.965800051280695,145.407702435539,209.6270031339946,190.40883998670483,131.00686474041242
233,13.99999999999997,36.06384687641689,145.608596254797,209.71072875307055,190.51114630023937,131.03390555980226
234,13.99999999999997,36.096047020075,145.6568748006761,209.7678839126108,190.55833416904477,131.1315440096208
235,13.999999999999972,36.13228844637607,145.6897912259841,209.80416408286402,190.59073014782453,131.17672804092223
236,13.999999999999972,36.232392643217985,145.89631445184148,209.85221029308605,190.68429116422706,131.24965752663778
237,13.999999999999973,36.68219332913364,146.1925644332782,209.92411478019545,190.79301871194292,131.43074909735714
238,13.999999999999973,36.70492147314992,146.43054418962032,209.98880813499179,190.82516683508805,131.50006198869565
239,13.999999999999975,37.37095393761931,146.56377856913045,210.07102090102504,190.85642820612995,131.5720213381806
240,13.999999999999977,37.42368932336783,146.62591637908827,210.19595720076114,190.8775283680926,131.61624316636866
241,13.999999999999977,37.49529528353254,146.71308993937788,210.2847423603438,190.96571990149334,131.77689820993947
242,13.999999999999977,37.50378628908121,146.97222754136476,210.32829161804898,191.03051167222796,131.92275133765574
243,13.999999999999977,37.50943548369007,147.03538050666413,210.37637194483654,191.11435135654736,131.98377564481137
244,13.999999999999977,37.606119146179985,147.1060188006612,210.55789673498526,191.1555480982064,132.00882834472554
245,13.999999999999977,37.75132929921498,147.2891525205704,210.64733249402863,191.17263031547748,132.02344219454503
246,13.999999999999979,37.77919296311671,147.43431195751484,210.657823932446,191.22450244942902,132.15762781743254
247,13.999999999999979,37.808607933227165,147.6913938200249,210.73838927372955,191.24021497232198,132.20770022851002
248,13.99999999999998,38.40527988198765,147.73859419019405,210.80473345702856,191.37171496312214,132.25739945528687
249,13.99999999999998,39.53741083159328,147.9406284079244,210.85374125297017,191.42592672761933,132.3013765854796
250,13.99999999999998,39.59866371587349,148.01033863356352,210.89822628111574,191.4758645191825,132.39499027051627
251,13.999999999999982,39.805836964312384,148.21618090011015,210.95986234374956,191.50296832399934,132.50557820746502
252,13.999999999999984,40.07105639362409,148.37198413895598,211.03926887066245,191.5329476158079,132.55953096877067
253,13.999999999999984,41.16507999646141,148.4980628939652,211.07979080930318,191.56201883619184,132.62150790988247
254,13.999999999999986,41.571342564489235,148.58980319180455,211.17328015776502,191.65133061219385,132.66102393033088
255,13.999999999999988,41.675991781416535,148.79590720581612,211.2022339796056,191.68792370981464,132.84065728553574
256,13.999999999999988,41.98569370103632,148.940241475494,211.29789393753313,191.73603301344545,132.89477589772616
257,13.99999999999999,43.119098086944675,149.05870170242633,211.34507106658526,191.8023315313907,132.94224707448367
258,13.99999999999999,43.12645208180833,149.24638499811303,211.36586862340312,191.83309271742024,132.99451673297645
259,13.999999999999993,43.16102604902573,149.34043317849213,211.48439458669623,191.84805943303977,133.05588567778855
260,13.999999999999995,43.479110827699984,149.43267847824583,211.57266382055863,191.97065963818642,133.17425152336304
261,13.999999999999995,43.49514698700728,149.65996882668117,211.69685817297105,192.00566145911762,133.26432186801307
262,13.999999999999996,43.771105299269344,149.79469913058045,211.7483807880981,192.03504421698437,133.36781544407773
263,13.999999999999996,44.40934369562136,150.0876386207132,211.8454263295104,192.08962267324216,133.43534388423723
264,13.999999999999998,44.55385474633458,150.18588645439524,211.92333507601424,192.1528193150279,133.46099942524322
265,14.0,44.797765790844856,150.42812848559288,211.9730766294975,192.16584650561416,133.54856813486526
266,14.000000000000002,45.05458611464288,150.52523116489743,212.04997500467374,192.26695992483684,133.64319440978016
267,14.000000000000002,45.127509602260226,150.59646631941538,212.11857990871184,192.27249647077767,133.67569141484663
268,14.000000000000004,45.214250728176076,150.63917650386315,212.12543943193424,192.39679759638068,133.78428172183155
269,14.000000000000004,45.44945112266369,150.77195355990887,212.25782287364441,192.4056995537081,133.84130287264975
270,14.000000000000004,45.62806557897299,150.89006882626612,212.3437970298107,192.445272903189,133.8790998014357
271,14.000000000000004,45.68262057497369,151.09718173010734,212.45503005424703,192.53866319077005,134.01879107082243
272,14.000000000000007,45.74302012205687,151.30406668875213,212.6169055411587,192.58911064823235,134.1291290275343
273,14.00000000000001,45.86612201080807,151.33642549116053,212.66513449822,192.68233434091687,134.1824211965255
274,14.00000000000001,45.957083652777804,151.46389090480406,212.72358125272976,192.7153931447294,134.20779301645234
275,14.00000000000001,46.00310494865265,151.70978616992426,212.80568099652314,192.7334812997151,134.3019843335208
276,14.000000000000016,46.27897829318425,151.76667409489156,212.8549332365991,192.75495717628868,134.38575354122722
