k,skeleton_graph,definite_order_perturbated_graph,random_order_perturbated_graph,dop_like_random_graph,rop_like_random_graph
0,-1.0302869668521454e-13,2.1316282072803006e-14,-1.1338164300844218e-13,-9.057456499856509e-14,-2.0250467969162855e-13
1,1.9999999999998683,2.0000000000001,1.9999999999996447,5.494784032456849,13.590014571709862
2,1.999999999999879,2.039071716078531,3.1109732447284824,5.608991633878503,14.428949656460896
3,1.9999999999998792,2.4034892729392894,5.081652277829955,5.780781005750029,14.4400659070937
4,1.9999999999998934,2.5107556703284066,6.000000000000071,6.086335581343764,14.46613716291831
5,1.9999999999998936,4.039073144326488,6.97720549535139,6.406856909896849,14.499398061685348
6,1.9999999999999363,4.104438732375425,7.999999999999977,6.525001307865807,14.667119754370296
7,1.9999999999999858,4.220612915526926,8.000000000000117,6.666136566875449,14.671307334272665
8,1.999999999999988,4.378538061156026,8.182282751186106,6.763747142718236,14.972519187436468
9,2.000000000000012,4.380645770207496,8.748884379678024,7.069926804237266,15.024816027337181
10,3.999999999999863,4.415719998525582,8.956303078298191,7.088938341194656,15.042976323272544
11,3.9999999999998885,4.430305653188572,9.079520079965631,7.313670708591782,15.140646473554368
12,3.9999999999998948,4.479528398441858,9.104217745403473,7.340035707318514,15.174837018302426
13,3.9999999999999,5.163071826653354,9.1789524464475,7.554577883559984,15.200393475445653
14,3.999999999999904,5.319561127668482,9.299478452998695,7.592222651085139,15.211181900982178
15,3.9999999999999156,6.000000000000017,9.864737873082799,7.629681523647921,15.27628765061516
16,3.9999999999999223,6.101998271294591,10.000000000000028,7.814266080227596,15.32476934747229
17,3.999999999999926,6.110271950001339,10.000000000000139,7.92290988744297,15.524590626811953
18,3.9999999999999285,6.1303300983522995,10.183482312944154,7.969824092510928,15.594565361454446
19,3.999999999999931,6.177573718780941,10.706993513737716,8.016961436832709,15.699115283475537
20,3.999999999999934,6.22850682034283,10.826950903450092,8.037251138394616,15.842886382359223
21,3.999999999999938,6.233427073743636,10.835642307773044,8.110720275864384,15.88679125128631
