k,skeleton_graph,definite_order_perturbated_graph,random_order_perturbated_graph,dop_like_random_graph,rop_like_random_graph
0,-1.782261846041216e-14,-1.2579212456019561e-14,-1.3546659650482523e-14,-6.128431095930864e-14,-1.9002160955849945e-14
1,-1.0670000106894326e-14,0.10239817733822812,1.887185266857206e-14,1.6034414345080747,2.223108185059577
2,-8.438215576396787e-15,0.3582790214804864,1.9999999999999574,2.2140044537889474,2.656886401333594
3,-8.413752369575367e-15,0.5577015281880429,1.9999999999999736,2.3124027720279385,2.743609294689414
4,-7.165969254789377e-15,0.7246908024638701,1.9999999999999851,2.355674549099678,2.786821327506458
5,-6.970856657841695e-15,0.8236720395567089,2.000000000000036,2.5479504797147015,2.9886765903520423
6,-5.355950608245652e-15,1.2650543521090158,2.292552032357697,2.7467465208852593,3.0335732215689983
7,-5.132779699399521e-15,1.268832847566227,2.292552032357704,2.8384133924906942,3.1495967003587437
8,-3.5268631573784954e-15,1.9999999999999736,2.5129406723072587,3.042228995335639,3.2486210434522
9,-2.6871123380518654e-15,1.999999999999978,2.5129406723072667,3.080549251819372,3.4430732434567406
10,-2.3829132711426032e-15,2.0000000000000306,2.8895867461298583,3.1728955545091435,3.627391418375505
11,-1.2253118841850586e-15,2.0171008243983337,2.889586746129862,3.2860131004514668,3.680699487258184
12,-1.0965495142451833e-15,2.0504585301903098,3.191296795684153,3.354764836370247,3.756652885695292
13,-8.611694692247875e-16,2.097105166668737,3.1912967956841554,3.4525687612734184,3.882389083152578
14,-1.9856338840134734e-16,2.097111261219031,3.3224646963176174,3.4645335999806797,3.966673709766811
15,-1.0468053890681919e-17,2.1873507328796133,3.3224646963176174,3.5093649730336383,4.048790876841254
16,6.087673356330769e-18,2.311107978825475,3.481136016437622,3.5429418424455834,4.072956631452891
17,2.9551575586501826e-17,2.3364312389023354,3.4811360164376333,3.6279710897115396,4.090676658214908
18,1.49922242717524e-16,2.339852954943469,3.63382630364417,3.671831224922666,4.176920918500966
