k,skeleton_graph,definite_order_perturbated_graph,random_order_perturbated_graph,dop_like_random_graph,rop_like_random_graph
0,-7.186293830246796e-16,-2.0283039087875386e-14,6.394884614869893e-14,-3.987388532487976e-13,3.623767952376511e-13
1,-1.806646968250596e-16,5.821913789550898e-14,1.8800842052141455,22.841610484869648,13.13911932388589
2,5.873059973979525e-17,1.999999999999916,1.9863564012755146,24.102125947788686,23.99338927127186
3,4.663290229509473e-16,1.9999999999999476,1.9999999999999825,27.978696716639153,30.03924264021822
4,7.417456360437423e-16,2.0000000000000213,2.0000000000000373,39.550546515623815,35.34475242996009
5,1.0098472980914961e-15,2.0000000000000613,3.936237282692137,43.94327425031692,41.83149624200987
6,2.2130749827267685e-15,3.999999999999898,3.962764262583131,52.04970137987596,43.156829426389194
7,2.3363013134527234e-15,3.999999999999924,4.00000000000011,56.65872582422375,50.085094425143396
8,1.999999999999997,18.730090368296388,16.243004288794783,57.97520739684978,54.61203566368602
9,1.9999999999999973,18.730090368296448,17.16448375931107,62.331520052154616,56.63975476181646
10,1.9999999999999978,18.955115086250693,18.18445444402918,65.27125586352714,59.50025174638969
11,1.999999999999998,18.955115086250718,18.26333059993125,75.95551128396488,61.405128002754935
12,1.9999999999999982,20.32840121555791,18.586695371400936,78.49852958723687,62.318865070696376
13,1.9999999999999987,20.328401215557964,19.565303955637336,87.51819815279418,64.74470832004668
14,1.9999999999999991,20.36509765579481,26.00592881061836,91.33342196108717,67.9167615858234
15,1.9999999999999993,20.365097655794827,26.009915467348733,96.537547718598,69.55029910295126
16,1.9999999999999996,22.695769372908764,39.16702516715153,97.05588320426483,73.01323868304112
17,2.0,22.69576937290878,39.18227996832016,101.96259775576719,75.55091839242355
18,2.0,22.95210852621319,51.45670905888429,108.18964560437452,79.39595059870015
19,2.0000000000000004,22.952108526213262,51.46293241954039,114.27353313831227,81.97802546782347
20,2.0000000000000004,24.525756864237906,81.11908532030603,121.29293690300078,85.1150048133954
21,2.0000000000000004,24.525756864237923,81.19608128404197,123.91303174503588,86.91898864237693
22,2.0000000000000004,24.60675406574682,99.79084665702912,126.06768357096811,90.94162949577915
23,2.000000000000001,24.606754065746895,99.88515123104622,129.3236972425741,94.70677408065478
24,2.000000000000001,92.11396460445667,107.75839763388699,135.93745449224076,97.33599620433978
25,2.0000000000000013,92.11396460445678,107.84808776369148,140.96365265453028,98.39274597679905
26,2.0000000000000013,92.2350084094836,115.20371879444595,143.6486689088393,103.02208381938296
27,2.0000000000000018,92.23500840948365,115.33671320929847,148.13008373831977,105.1361490414928
28,2.0000000000000027,92.6486199034579,123.98290755795804,160.4570861535518,112.42144027329064
29,2.000000000000003,92.64861990345794,124.03159886512893,163.42132574211692,113.81439821945439
30,2.000000000000003,92.69300082256858,133.76487304627656,168.10764464828284,116.73531179024718
31,2.000000000000003,92.69300082256866,133.83220274534258,175.07134586460498,120.41186299380634
32,3.9999999999999964,316.79110363589,157.63974751542048,182.771873946286,123.22227379888574
33,3.9999999999999964,316.79110363589024,157.64969278343776,184.7057757067384,127.84655059062386
34,3.999999999999997,317.62840470918604,158.61297532439738,191.0444831239893,135.64707718777348
35,3.999999999999997,317.6284047091862,159.57791977897716,198.48073379984058,140.07745704271116
36,3.9999999999999973,318.43693963574304,159.66819720237226,202.0772478909452,142.11234409296821
37,3.9999999999999973,318.43693963574304,160.61088111374463,210.6444229395823,147.8219575419076
38,3.999999999999998,319.2493783626196,175.7391111556993,220.53145072568043,151.17709892333338
39,3.999999999999998,319.2493783626196,175.8526516464013,226.55623923911915,155.62823873425936
40,3.9999999999999987,363.09302501221896,178.61857520773955,233.56389540605565,163.79569185667253
41,3.999999999999999,363.0930250122191,178.86127646405671,241.84518716499872,168.36257940405696
42,3.999999999999999,363.45983054019604,180.53542940863989,247.87072446254226,170.60755749046183
43,3.999999999999999,363.45983054019604,180.6245994097398,260.95948159794983,176.05470916322355
44,3.999999999999999,363.47237938986456,182.30657909752526,274.92615028454384,178.81893740809033
45,3.9999999999999996,363.4723793898646,182.57304453375022,279.78013187650447,180.61263904563324
46,4.0,363.81813828673586,204.1539600681954,282.74513934114805,188.4057096045965
47,4.0,363.8181382867359,204.17321970205035,293.6321783592242,195.7214040743969
48,4.000000000000001,395.11630047976445,240.78087131767458,306.52547167167296,202.24285309692573
49,4.000000000000002,395.1163004797645,240.8754404742825,309.62698597580163,203.53306269198413
50,4.000000000000002,396.1302514145845,257.45904385940145,314.45588840828975,207.57743187902778
51,4.000000000000002,396.1302514145846,257.5827862875969,338.8033455056601,210.16623895175258
52,4.000000000000003,396.54863882133736,281.3304153700312,340.92737702324894,216.1582398818692
53,4.0000000000000036,396.5486388213375,281.5796321633507,349.15878938415176,225.92654665250947
54,4.0000000000000036,397.6703097956278,281.6511047603304,356.11618926071645,227.2532159459269
55,4.000000000000006,397.6703097956279,281.86624498487316,377.28695514638235,234.40729598222123
56,5.9999999999999964,437.72352390263194,283.39985200310235,387.92999828668843,244.5001472569484
57,5.999999999999999,437.7235239026321,283.99116413107527,405.01893684549344,251.42615126766253
58,6.0,437.72986919608053,296.9581618996739,433.99228567527825,256.1380815184559
59,6.0,437.7298691960808,297.0609177146356,434.4029370646569,276.8935515641696
60,6.000000000000002,437.9747170371899,298.2935191970952,450.18068567273804,296.31728639602767
61,6.0000000000000036,437.9747170371902,298.3098735864545,465.61731955943,302.5931140300831
62,6.000000000000005,438.0712283786041,336.7755523814771,508.95046214026434,355.21818955212547
63,6.000000000000009,438.07122837860425,336.81169450398534,588.0685776542002,377.6010786047896
