k,skeleton_graph,definite_order_perturbated_graph,random_order_perturbated_graph,dop_like_random_graph,rop_like_random_graph
0,-1.5421103766703184e-14,-2.0848024999061694e-14,-2.139185441816032e-14,-5.3742882714463184e-15,-1.0613382438360638e-14
1,-1.1555912532149082e-14,-6.335690326958002e-15,-1.6799817628945067e-14,-4.864234802883822e-15,-8.126431592198129e-15
2,-1.0021835911914072e-14,-5.6960890112286146e-15,-1.663337412365579e-14,-3.96413310359143e-15,-2.186036724628408e-15
3,-8.90781179225503e-15,-3.942410494980816e-15,-1.0146005549518253e-14,-1.3605541676232799e-15,5.980702251704927e-16
4,-6.546809936733494e-15,-3.711790670570914e-15,-5.511133230869381e-15,-1.0232174823394654e-15,2.156613365190956e-15
5,-5.5906357788453005e-15,-1.431478785427294e-15,-4.133064443480891e-15,1.0963448113232967e-15,4.5216730038059204e-15
6,-5.066105143378847e-15,8.239936510889834e-18,-3.783721684663901e-15,1.473495085472037e-15,5.64251065088331e-15
7,-3.7407881106792125e-15,2.220446049250313e-16,-3.1320945277602807e-15,0.24315241737420512,1.0780485242601282e-14
8,-3.555597040559924e-15,5.0781852138924644e-15,-2.8382338989437043e-15,0.4118485183058643,1.1605371176133338e-14
9,-2.6931359064022986e-15,6.462202748395292e-15,-2.753041080672678e-15,0.4521980313208058,2.2876852057079244e-14
10,-1.821430873256615e-15,1.0403252413512204e-14,-2.4474379524632077e-15,0.47516871228276925,0.32523286477307095
11,-1.3612855454718373e-15,1.1639522716454617e-14,-2.1557907911355792e-15,0.4933881983507589,0.5143470843458947
12,-7.012539920024137e-16,0.08804422000178913,-1.0239319467990698e-15,0.4939799061444181,0.6032535525846275
13,-3.4032910153237085e-16,0.08804422000181299,8.474993593923641e-16,0.49782676842298695,0.6252124086517141
14,1.8689464825523038e-16,0.08804422000181814,1.2524594661396576e-15,0.5033673253420683,0.633848966228282
15,2.220446049250313e-16,0.0880442200018234,1.2766530660781403e-15,0.519927993546756,0.6428536915908913
16,4.036714914009192e-16,0.37262613605136724,1.7222792241200767e-15,0.5504975749037849,0.647302897181987
17,8.169647242161637e-16,0.37262613605136735,2.0264908559770983e-15,0.5656763836392249,0.6568798187190799
18,9.328707199023035e-16,0.3726261360513805,2.794969000522871e-15,0.5766456568089099,0.6629954316810419
19,1.78535690370723e-15,0.37262613605138317,3.3260026735418355e-15,0.5896121072990413,0.6722494846153207
20,2.6200754877356385e-15,0.37627499980462953,3.6104151978254955e-15,0.6016631862378967,0.6944148176037366
21,3.3235667718495296e-15,0.37627499980463325,3.9886821984485034e-15,0.6289295652454006,0.7187032051841231
22,3.573364372483993e-15,0.3762749998046384,4.246692226326071e-15,0.6563430257257832,0.7876242696058865
23,4.269100750611963e-15,0.3762749998046491,4.6722586974381176e-15,0.6596341438565024,0.7901295797328295
24,5.340674876784539e-15,0.37627499980465023,7.796990002409332e-15,0.6698150526072129,0.8212259211941803
25,6.183019294490415e-15,0.37627499980465945,8.020372312404181e-15,0.6779543370944974,0.84510396335838
26,6.189429577213093e-15,0.3762749998046629,8.276139720631335e-15,0.6923280836974627,0.8711476550122998
27,7.953901306551583e-15,0.376274999804665,1.0060350772921288e-14,0.711595438133749,0.8840978773985577
28,8.770660646238384e-15,0.6179191910703086,0.3406710028289734,0.7201904514846094,0.9323552754009954
29,8.919977920350629e-15,0.6179191910703523,0.34067100282898793,0.7300876892848277,0.9412488348616925
30,9.917666400972786e-15,0.6179191910703571,0.34067100282899254,0.7395582796431772,0.9675407106414876
31,1.2445729104851752e-14,0.617919191070361,0.34067100282900437,0.7445512950691078,0.9748854568075573
32,1.999999999999989,1.9999999999999893,1.999999999999988,0.75142008710279,0.9943718136575377
33,1.9999999999999896,1.9999999999999902,1.999999999999988,0.7621573294037183,1.0173890167926145
34,1.9999999999999905,1.9999999999999911,1.99999999999999,0.7941531533122369,1.0279524233634272
35,1.9999999999999913,1.9999999999999913,1.9999999999999907,0.8052521157315599,1.0456363130219126
36,1.9999999999999916,1.9999999999999925,1.999999999999991,0.8122434678922451,1.0564335692638012
37,1.9999999999999925,1.9999999999999931,1.999999999999991,0.8181264068323686,1.068951407140071
38,1.9999999999999925,1.9999999999999933,1.999999999999991,0.8302647927500282,1.0826857899058515
39,1.9999999999999933,1.9999999999999933,1.9999999999999916,0.8351590537307174,1.09425954323323
40,1.9999999999999936,1.9999999999999938,1.999999999999994,0.8433342754405132,1.1095198577795313
