k,skeleton_graph,definite_order_perturbated_graph,random_order_perturbated_graph,dop_like_random_graph,rop_like_random_graph,rop_like_random_graph_same_weights
101,11.999999999999982,26.302360944057966,150.28988256647918,208.8711276613456,204.82938683841667,147.20094211979702
102,11.999999999999982,26.317368297444744,150.44778810100337,209.068157857099,204.93096095823856,147.42946792682926
103,11.999999999999982,26.38592277434449,150.60064130321462,209.1217190707786,205.0364396680813,147.52293303349825
104,11.999999999999986,26.422402114105005,150.74299846034657,209.37386830511545,205.07876956372806,147.62802618495536
105,11.999999999999988,26.508226236362304,150.93031554466393,209.5090900722947,205.225510910309,147.71999195475243
106,11.999999999999991,26.671532442416122,151.13200861788863,209.68914025761524,205.39459679251738,147.91862097840433
107,11.999999999999996,26.744964027689804,151.4044093376267,209.766468269405,205.43488111841066,148.02659748508069
108,11.999999999999998,26.851201252002348,151.62657525904496,209.8949612445594,205.51692487209823,148.29636132677675
109,12.0,27.162514040527853,152.1078146519585,209.92800939545205,205.61191263667504,148.4773992982616
110,12.0,27.36406488942327,152.17047596770172,210.00687179728703,205.6562780160214,148.5030288833596
111,12.000000000000007,27.38996284695315,152.9658643119238,210.11586963536152,205.7117811996341,148.65852179687832
112,12.000000000000007,27.505351029473896,153.09548873227737,210.30335783904576,205.8282457465544,148.7105413616918
113,12.000000000000007,27.522093113133177,153.16422143353705,210.3537065908657,205.85641515278203,148.89146881561095
114,12.000000000000009,27.61214675072824,153.5411907314884,210.49236755669594,205.99365179608535,149.12652185363717
115,12.00000000000001,27.768663271890954,153.63887861597547,210.6401730478023,206.13480965856272,149.40545239832414
116,12.000000000000012,27.805139610863854,153.72673443047333,210.6994074341903,206.23924076277163,149.44714216044133
117,12.000000000000012,27.826353188764923,153.93695912459077,210.78410869072576,206.3592495027849,149.52786564652553
118,12.000000000000016,27.862672864035517,154.34687345089216,210.83455627708275,206.44818633355638,149.7857574988193
119,12.000000000000021,27.915860334300252,154.4880559356542,210.9362018149732,206.53147069024203,149.80841742541608
120,12.000000000000021,27.944217077324048,155.00160025251355,211.054557991187,206.5528780279855,149.91670674028967
121,12.000000000000021,28.15813227987386,155.41061321220394,211.2408683099048,206.7020012769161,150.0554780371446
122,12.000000000000025,28.220676803824425,155.65972668714738,211.28129309783435,206.78733287010766,150.14950088444158
123,12.000000000000025,28.259657253248847,155.90935421428074,211.37592050078547,206.81588961495572,150.34142798729548
124,12.000000000000027,28.277868755330314,156.30655646096426,211.52819982681285,206.94965746948654,150.4538542974379
125,12.000000000000027,28.29342028374976,156.7033075842965,211.70022194924513,206.9751419369595,150.46954346811498
126,12.000000000000028,28.3437761122417,156.9268287633118,211.76886069116782,207.10558321894723,150.7762069914797
127,12.000000000000028,28.398669304676464,157.24545891078608,211.80539932575834,207.141713820567,150.9412859682788
128,12.000000000000032,28.456201417926145,157.62991940354524,211.9137654808948,207.2396288906553,151.04037279244153
129,12.000000000000036,28.74819265906795,157.72755437148027,212.0183734649367,207.37136029085667,151.09394852788313
130,12.000000000000037,28.791641718622227,157.8542228439249,212.15695100850095,207.43911970017965,151.259826358849
131,12.00000000000004,29.098913318562126,158.36996186606868,212.25996210033517,207.56968256187895,151.43125056231898
132,12.000000000000043,29.254269083817896,158.76856164923163,212.329089613389,207.60535764321858,151.67778567093944
133,12.000000000000053,29.38572007196351,158.96395937787574,212.36309119085794,207.67208459577384,151.8925675409079
134,12.000000000000055,29.425065171974925,159.17360129176308,212.58935439284258,207.77110535123285,152.03642419889457
135,12.000000000000066,29.433992916652187,159.4898742609873,212.755508169662,207.85993368333496,152.1183243186238
136,12.000000000000075,29.581435923101406,159.54541394805952,212.8956652620984,207.94759940800074,152.30143094202737
137,12.000000000000076,29.58354812144744,159.77605371200949,212.9620973024492,208.03143596248637,152.35323902479578
138,12.000000000000085,29.585722704419418,160.37416967106614,213.14107879842334,208.09756859000274,152.52679637905288
139,12.000000000000089,29.61717808915095,160.61068344179435,213.28997981408094,208.13192040972424,152.58670354612403
140,12.00000000000009,29.795375894050512,160.8428293430269,213.36700771371997,208.24301455224477,152.71033687871054
141,12.00000000000009,29.796539485792735,161.30366829384002,213.4152227797719,208.31537524349793,152.85192415519487
142,12.000000000000108,30.002355161534823,161.62637919506423,213.50725816445978,208.37066503683295,152.9723798039401
143,12.000000000000126,30.123550789060854,161.8362154478848,213.58352097774153,208.42970737292777,153.1312423027122
144,12.000000000000131,30.13870322431815,161.92328338024228,213.69371860075347,208.49162771477282,153.2878576789231
145,12.000000000000135,30.181398224353124,162.0442720185005,213.82049183062685,208.70996288066175,153.37124802566143
146,12.000000000000139,30.18895318125886,162.32433957069853,213.9735869215174,208.7264590188514,153.56405941786105
147,12.00000000000014,30.225096952743137,162.67681653312644,214.00777784291571,208.8900563816154,153.69411270807856
148,12.000000000000142,30.35050690324568,162.89202245781755,214.07906674184076,208.92265716239442,153.77710920511777
149,12.000000000000144,30.35996608829074,162.936071378239,214.16082126347013,208.94562167932963,153.8764573889209
150,12.000000000000146,30.40762737933311,163.78703119905762,214.28696457340962,209.01687077214947,154.00499169636348
151,12.00000000000016,30.408087519195334,163.89302733286698,214.45001853394928,209.17094821379146,154.19119991107812
152,12.00000000000017,30.47904844267359,164.14857343959807,214.47190550644385,209.23399455828104,154.2089455742432
153,13.999999999999776,30.50267300966613,164.5016449561376,214.57488838782865,209.3002601264381,154.48139248128302
154,13.999999999999826,30.843493873807425,164.6214631032522,214.7790307844931,209.4018031670635,154.52992852073726
155,13.999999999999844,30.903562601381125,164.9304451333435,214.9577042457914,209.44920211517615,154.68099153261915
156,13.999999999999847,30.924647443560225,165.02738097504817,215.01198422265688,209.56321073224112,154.8742460064488
157,13.999999999999847,30.934713699989935,165.28431394788768,215.05972197328222,209.62824029135606,154.99871908704964
158,13.99999999999986,30.981062172364943,165.55662705800387,215.1011362762535,209.69917767031848,155.0255102751164
159,13.999999999999861,31.06473814033213,165.80669866836354,215.24359859911223,209.74053931706396,155.20162168111065
160,13.999999999999874,31.08856018999587,166.0064176538055,215.26841036116292,209.77456575904566,155.3044874085373
161,13.999999999999874,31.158416306972583,166.33793109610787,215.3784872586989,209.89816417033674,155.33185892677432
162,13.999999999999874,31.17280318772621,166.60093504166994,215.51060860076836,209.99661234194053,155.45702129428702
163,13.99999999999988,31.174208201501536,166.68898623150255,215.63435382462785,210.0458396239937,155.57308156891938
164,13.99999999999988,31.27122137366211,166.71721903954415,215.68882878056493,210.1466542669654,155.72694304072004
165,13.99999999999989,31.534164203180293,167.01950838599086,215.71726806270237,210.22704706944518,155.79942556002692
166,13.999999999999892,31.562635063797064,167.06925713412133,215.89162330765896,210.26712550385372,155.83935392544964
167,13.999999999999895,31.579499521906627,167.29342697322753,216.13779733947248,210.3213833252444,156.02871325387042
168,13.999999999999895,31.57969674619895,167.41675631871837,216.22082091333723,210.36558858519328,156.0617281913925
169,13.9999999999999,31.666513543998033,167.4901676829295,216.32997904623676,210.49539887325633,156.2909343621727
170,13.9999999999999,32.245859730682405,167.7851529421598,216.40923751360475,210.53507434369538,156.33811853000378
171,13.999999999999902,32.273475133734216,168.04508267635626,216.46848109935218,210.6384506316609,156.4543504487167
172,13.999999999999904,32.30739467960698,168.31861298940387,216.60790012700824,210.77196668265518,156.5768537486604
173,13.999999999999904,32.32768962310359,168.40629864807448,216.67406171909934,210.7940879285472,156.66739286417655
174,13.999999999999906,32.343397856848036,168.67662031420363,216.69679000728866,210.84003695391687,156.78008867003473
175,13.999999999999906,32.37123899023956,168.78895660749993,216.86595840076754,210.9018845696029,156.8261045949583
176,13.999999999999908,32.596959965067576,168.97694333331984,216.91972873852953,211.01084149322693,156.92117404891528
177,13.99999999999991,32.740379781631965,169.0928351510528,216.9983202775828,211.04333406625005,157.14506985352114
178,13.99999999999991,32.834194232122165,169.21079666133588,217.10998212327155,211.15620398459384,157.28545781090656
179,13.99999999999991,32.86122486990771,169.4712151244691,217.22588914625405,211.2298185569881,157.33981036595375
180,13.999999999999911,32.93741825516221,169.82760826897535,217.28022372510014,211.26812340062773,157.3746027966685
181,13.999999999999915,32.94227592611922,170.01575799884793,217.36989200937657,211.3474532410649,157.49215724433057
182,13.999999999999918,32.986859374417094,170.11246562898037,217.46011348311762,211.44299182373817,157.57926187822116
183,13.99999999999992,33.01706779397236,170.39660685848864,217.62243874890524,211.47136084476122,157.671497297065
184,13.99999999999992,33.051978011590734,170.55604591614386,217.75355175326035,211.5663712414307,157.83844006368477
185,13.99999999999992,33.10313197054243,171.13242963462613,217.83300629523998,211.686282631723,157.92573772359168
186,13.999999999999922,33.48299346630531,171.24759039178554,217.91744086124328,211.739059017438,157.98963317780328
187,13.999999999999922,33.590259244731364,171.39409691240746,217.93226424931117,211.80299704002664,158.03834523488032
188,13.999999999999922,33.60269114415624,171.53593552400477,217.96353060561194,211.89274669550633,158.10597383306973
189,13.999999999999924,33.7809946142747,171.72361926938146,218.15385100409253,211.91072790227133,158.25958729561486
190,13.999999999999925,34.100248174858415,172.0253583698286,218.33747975484914,211.99621487228237,158.3460574401501
191,13.999999999999925,34.16850688115572,172.05392880422633,218.40152688400846,212.10566625390038,158.39232138989908
192,13.999999999999927,34.25857743047191,172.31904159429877,218.49167593539755,212.1655553038139,158.47283764723517
193,13.999999999999927,34.282598492934085,172.49277428209103,218.57140164925076,212.24362412939215,158.53033896321992
194,13.999999999999929,34.37277205704015,172.58305899746725,218.62082347968692,212.28573624215147,158.5910075169083
195,13.999999999999929,34.425363429353055,172.69543824114444,218.78130747887144,212.4637760840115,158.80483590743574
196,13.999999999999929,34.48902715150464,172.79609587286265,218.8270288947521,212.54593389786183,158.86852687162542
197,13.999999999999929,34.51078473252833,173.10064858690757,218.95121450385946,212.5548830856466,159.04995506113562
198,13.99999999999993,34.6507753330797,173.21489880449346,218.99216985135206,212.60711706811676,159.14969703229514
199,13.999999999999934,34.67786015726647,173.2573106950298,219.11616853914208,212.69398401421958,159.2109292041439
200,13.999999999999934,34.75583452315675,173.4699997289738,219.2457525919102,212.73642019244795,159.3780089779494
201,13.999999999999934,34.82125743528382,173.56275093588738,219.30105745132585,212.80636824709225,159.42860251598864
202,13.999999999999938,34.86634494545841,173.63823969309453,219.33466676836352,212.87135907324415,159.53554557849424
203,13.99999999999994,34.897454191867794,173.7710726632278,219.45170556913956,212.97480023091444,159.64504294645812
204,13.999999999999941,35.013408623592625,174.00973733968974,219.4966624528804,213.016220491123,159.74850745011875
205,13.999999999999943,35.1164106251553,174.12822746730114,219.61946002857272,213.048599175457,159.83654009446434
206,13.999999999999943,35.371714551952415,174.43855824394436,219.75207601548937,213.19260649297243,159.87199526420497
207,13.999999999999945,35.479557275741826,174.6775570607871,219.81134811038277,213.28795258137274,159.93561024647022
208,13.999999999999945,35.70988938944014,174.7758515285516,219.8309168554762,213.35728581005947,160.02311775708444
209,13.999999999999947,35.74724077638931,174.8380204230082,219.9243362954855,213.40201822826108,160.1752166056588
210,13.999999999999947,35.78206417988817,174.8880600373078,220.0271056542809,213.47083332414985,160.25777879465002
211,13.999999999999948,35.80504193879525,175.25124861487947,220.1554716468029,213.51674293501682,160.43986523111414
212,13.999999999999948,35.9838986688905,175.3332680820172,220.18953477477433,213.5719588140829,160.47891242982396
213,13.99999999999995,36.15284031187047,175.4281578991383,220.21701932952837,213.61361190017286,160.5790069254267
214,13.99999999999995,36.25359777387061,175.82299587179932,220.37689657977458,213.65562728225225,160.64727111999773
215,13.99999999999995,36.32743032457009,175.9907387142934,220.44972619647615,213.72106677820204,160.73851527136773
216,13.999999999999954,36.3940136201955,176.06297055658706,220.58192366569023,213.8209784064944,160.82677341137892
217,13.999999999999956,36.44997787543088,176.3096752928392,220.69013583213086,213.8483935786948,160.8970476287397
218,13.999999999999956,36.57051560384501,176.52843814335614,220.78246936090983,213.94140767408425,161.00377579553225
219,13.999999999999956,36.60863511404872,176.69988823616814,220.85371931695983,214.0572805259718,161.03540792473618
220,13.999999999999956,36.667052804114896,176.7838055073376,220.92700636857023,214.09247197473505,161.18598961583336
221,13.999999999999956,36.74123303567678,176.80848946880212,220.9917154127698,214.2126228381282,161.2332145092552
222,13.999999999999957,36.79290400421111,177.06075150973223,221.04019780207992,214.24274102210998,161.32502918118985
223,13.999999999999957,36.90829065935931,177.1535564114101,221.12028415839112,214.27664259153352,161.36869340946612
224,13.999999999999957,36.93233937109703,177.36761871166755,221.2514660444709,214.34752620724498,161.43539218082358
225,13.99999999999996,36.97091045257984,177.51364710354162,221.26650767069145,214.37777045121175,161.55685732174595
226,13.99999999999996,37.143882454942315,177.94943469981976,221.32973696079273,214.45784366824876,161.6289971808951
227,13.999999999999963,37.608494303195386,177.9928371369326,221.38365360632383,214.50943763284963,161.81616724186094
228,13.999999999999963,37.61053146251452,178.17702873450278,221.44576470699917,214.53495460890662,161.88222304152436
229,13.999999999999963,37.95574121491549,178.29622973659073,221.6189009285212,214.57361925158918,162.00127906202795
230,13.999999999999966,38.00348363794212,178.37703394823865,221.65550911506014,214.65679316533172,162.0568235072963
231,13.999999999999968,38.196787358063666,178.65865954379996,221.77180653254973,214.73243749014935,162.08187302430045
232,13.99999999999997,38.266570460637226,178.78891030757387,221.8415207489901,214.79010489969292,162.20190587076297
233,13.99999999999997,38.36996426484692,178.93937891011294,221.9045421315134,214.80897313017638,162.29750033058963
234,13.99999999999997,38.37147736784995,179.04662663794306,222.03361459669543,214.86543919958154,162.3591148436564
235,13.999999999999972,38.42963781620342,179.2060673473286,222.12323186270322,214.99716083841403,162.42448001137265
236,13.999999999999972,38.559426803833745,179.38159545473243,222.14727711783095,215.06685604338577,162.56104021820866
237,13.999999999999973,38.61129197642409,179.51505078400277,222.2370594099351,215.14285903527812,162.60843212905704
238,13.999999999999973,38.67788856697394,179.6558638526658,222.31090486431762,215.16761202974985,162.7556759117905
239,13.999999999999975,38.90150117055722,179.74214058779398,222.44482969802615,215.2374721697138,162.81975751355094
240,13.999999999999977,39.55037839317211,179.95731610477213,222.4961145993386,215.2941377964947,162.92657116858
241,13.999999999999977,39.797533031529035,180.0483026938547,222.5488364140101,215.31547634733113,163.0466443973341
242,13.999999999999977,39.89847464498053,180.397738886463,222.65637461488282,215.38933221559745,163.0706969657548
243,13.999999999999977,39.94984276521806,180.43767293954045,222.7657347436868,215.47208987280504,163.13929228949445
244,13.999999999999977,40.090157549430046,180.61353516437885,222.78392673376857,215.51776421427985,163.19611954371103
245,13.999999999999977,40.39346793668002,180.67755365536854,222.89626680805986,215.59524242355195,163.38678472958617
246,13.999999999999979,40.540541283143476,180.92386292497923,223.00203642065108,215.62931063573754,163.43658905820072
247,13.999999999999979,40.567631981864714,181.0008589771473,223.040975014223,215.67221541776803,163.47744513879016
248,13.99999999999998,40.59938898232899,181.1808151592485,223.13821770096465,215.74028602283514,163.53213775411896
249,13.99999999999998,40.95335843565784,181.33355956746482,223.30109725901505,215.7921374549972,163.6549162754621
250,13.99999999999998,41.65109969486258,181.48139303380546,223.364656590919,215.84083974115552,163.76157752644394
251,13.999999999999982,41.92936366438578,181.62789152312067,223.44886745135344,215.86441844971537,163.86740178118663
252,13.999999999999984,42.448257964098474,181.72978725545406,223.52139198745192,215.97056868942892,163.96105514975991
253,13.999999999999984,43.088269857406615,181.89563577173732,223.6361032390319,216.06454701735328,164.02348449651237
254,13.999999999999986,43.097567677435606,182.02997242992748,223.6786335938366,216.13720233225152,164.03759868874704
255,13.999999999999988,43.96902467215093,182.07571002409443,223.69014301785052,216.1612556553017,164.11056916761567
256,13.999999999999988,44.411383596525084,182.22921674465564,223.72813255017937,216.23954614522373,164.27313500042683
257,13.99999999999999,44.626005963359866,182.47365781929497,223.8660208514232,216.28480795670546,164.3510880166356
258,13.99999999999999,46.10675921266294,182.57115194505025,223.8895604062945,216.34482919532024,164.39386184000344
259,13.999999999999993,46.22223237057371,182.7639857937895,223.97927538167298,216.39911358464764,164.48510610648418
260,13.999999999999995,46.54326791172513,182.90913447176482,224.06525014225042,216.46363312654373,164.56342046079249
261,13.999999999999995,47.05641751941401,182.9902326930064,224.13191033815713,216.4895270204858,164.63713678807534
262,13.999999999999996,47.61314290451251,183.19607619725693,224.25938654955974,216.58834852301632,164.70982855677832
263,13.999999999999996,47.64568339799913,183.29500059952616,224.3746396693655,216.6659380872482,164.7575722323386
264,13.999999999999998,47.91946177547376,183.3539325401085,224.40006062120813,216.695303847262,164.85694823692833
265,14.0,48.144574056446395,183.58342705161013,224.46700987147887,216.7912678045057,164.99299218114658
266,14.000000000000002,48.19569999716501,183.6940360846687,224.52277384060915,216.86272571899445,165.07541510689057
267,14.000000000000002,48.36530255972042,183.83360991937363,224.609874652888,216.8822952928854,165.10904624189277
268,14.000000000000004,48.502612103233986,184.03483801380673,224.66281097666916,216.98106162791694,165.208753513069
269,14.000000000000004,48.57381913029846,184.14907724940664,224.7347382323986,217.0198123821021,165.25038510768584
270,14.000000000000004,48.57709891394117,184.41970980781312,224.80488568060832,217.03630988628646,165.38698524772175
271,14.000000000000004,48.66154815555812,184.52684657307142,224.86115243015075,217.12216710858144,165.48927024482546
272,14.000000000000007,48.809234537444766,184.57622082698046,224.9731677559607,217.15557637329212,165.62121776038722
273,14.00000000000001,48.83465497325697,184.66668145815072,225.0324364943247,217.22881657485163,165.65065955380106
274,14.00000000000001,48.88036632902644,184.9810446979139,225.11543554335105,217.27906818133332,165.75187651762099
275,14.00000000000001,49.04168631538532,185.0787280348857,225.1591440672581,217.32621985239254,165.83148646466628
276,14.000000000000016,49.566170452763956,185.31546261876284,225.1725923961396,217.34574494230188,165.91811849055034
