k,skeleton_graph,definite_order_perturbated_graph,random_order_perturbated_graph,dop_like_random_graph,rop_like_random_graph
0,7.105427306612827e-15,9.705289957112617e-14,-7.815970093361102e-14,-1.4210854715202004e-14,3.552713678800501e-14
1,3.9999999999999645,3.9999999999999716,6.787957338482306,5.09286105766421,8.00370012851492
2,3.9999999999999836,4.000000000000242,8.191846157584335,9.83120008658406,10.91962582472925
3,3.999999999999991,5.999999999999947,9.045992444140794,10.036720479753633,11.811139992775496
4,4.000000000000028,5.999999999999993,9.999999999999941,10.125346933263284,12.0265893200503
5,5.999999999999974,5.999999999999994,9.99999999999996,10.520504458461184,12.233379043161975
6,5.999999999999976,6.00000000000006,9.999999999999975,10.685173744160819,12.34173336999663
7,5.999999999999976,7.999999999999945,9.999999999999995,10.836437417105028,12.471621489327045
8,5.999999999999985,7.999999999999969,11.369140012245584,10.97887253822864,12.598473597654708
9,5.999999999999985,7.999999999999986,11.441596177043271,11.550089641400435,12.705865847825457
10,5.99999999999999,7.9999999999999885,11.446328755306023,12.190450751866674,12.891631475012916
11,5.999999999999997,7.99999999999999,11.493836213629812,12.436378088121582,13.202935625869937
12,5.999999999999998,7.999999999999996,11.580497007682546,12.56044305218899,13.577431609422927
13,5.999999999999998,7.999999999999998,11.772306556076709,12.787138186975943,13.735355582806681
14,6.000000000000002,8.000000000000004,11.807867863865992,12.8345811796013,13.921855685015863
15,6.000000000000011,8.000000000000007,11.999999999999977,12.915726804637803,14.152572400089834
16,6.0000000000000115,8.00000000000001,11.999999999999988,13.110176295122267,14.303327477363023
17,6.000000000000014,8.000000000000016,12.080974393722222,13.191499128355243,14.441477024558633
18,6.000000000000015,8.000000000000023,12.34127954955239,13.21041590605084,14.535173968213774
19,6.000000000000018,8.000000000000034,12.635265030798855,13.33747405067374,14.697429548099155
20,6.000000000000025,9.99999999999996,12.934723792484728,13.374717689011703,14.79932508366676
21,6.000000000000039,9.999999999999977,13.00446656478173,13.416906570687146,14.858339912391642
22,6.000000000000058,9.999999999999984,13.241054668882429,13.548054553137955,14.989658120803766
23,7.999999999999973,9.999999999999988,13.418744347924376,13.61516397537921,15.025378989120243
24,7.999999999999974,9.999999999999995,13.596672017597355,13.75760206024327,15.068384805392421
25,7.999999999999979,9.999999999999996,13.624224304891458,13.812231683391873,15.29325741129909
26,7.9999999999999805,9.999999999999996,13.69055847513861,13.898598963435202,15.300511264814133
27,7.999999999999982,10.0,13.855513853973374,13.95799693735157,15.488748300067497
28,7.999999999999986,10.000000000000002,13.983089024404574,14.084973532450016,15.591563228892772
29,7.999999999999987,10.000000000000004,14.044662947802205,14.18086779537743,15.735095441583631
30,7.999999999999987,10.000000000000007,14.124636238407426,14.253860804710868,15.913749803945757
31,7.999999999999988,10.000000000000012,14.130763811882721,14.355424376567676,15.930572106074901
32,7.9999999999999885,10.000000000000014,14.1830659478119,14.511122508002693,15.952892029495448
33,7.999999999999989,10.000000000000016,14.213656811107006,14.557982214256821,16.020059998937878
34,7.999999999999991,10.000000000000018,14.347899287054528,14.612927359207317,16.050932109563057
35,7.999999999999991,10.000000000000023,14.889784329417823,14.762103367527246,16.13637201674588
36,7.999999999999992,10.000000000000027,15.045170742737573,14.780095474309933,16.241504589508292
37,7.999999999999994,10.000000000000032,15.167651208827495,14.924949738504862,16.271056985341247
38,7.999999999999994,10.000000000000068,15.207661189490134,15.145458893120303,16.347665328101293
39,7.999999999999994,11.99999999999998,15.31227463010178,15.188582566814874,16.43242430413726
40,7.999999999999996,11.999999999999982,15.33721355143392,15.19859096037642,16.53799543291013
41,7.999999999999997,11.999999999999988,15.37683023108829,15.286437508295089,16.633269927484502
42,7.999999999999998,11.99999999999999,15.448144550484496,15.405731356492348,16.703996988455845
43,8.0,11.999999999999993,15.562575101866331,15.482749887635142,16.71312296234027
44,8.0,11.999999999999993,15.672174169546135,15.569600813330569,16.73946370410165
45,8.0,11.999999999999998,15.802774422918118,15.689677591563587,16.845505392798508
46,8.000000000000002,12.000000000000004,15.822438227104547,15.814843530663536,16.977460795263696
47,8.000000000000004,12.000000000000005,15.854971475315516,15.837916160401916,17.053664656338444
48,8.000000000000005,12.000000000000009,15.95802831571826,15.903499970988975,17.09279988895526
49,8.000000000000009,12.000000000000012,16.000000000000036,16.017723296774314,17.154531428271383
50,8.00000000000001,12.000000000000012,16.024360778200027,16.087639299184584,17.231395191020138
51,8.000000000000014,12.000000000000018,16.491066690821153,16.20838379047573,17.271341333053225
52,8.000000000000016,12.000000000000021,16.581196886986508,16.296443445798097,17.3904418860883
53,8.000000000000016,12.000000000000021,16.680759117483674,16.31535560447402,17.410942558511493
