k,skeleton_graph,definite_order_perturbated_graph,random_order_perturbated_graph,dop_like_random_graph,rop_like_random_graph
0,-1.0302869668521454e-13,-6.973478542765207e-14,4.263256414560601e-14,-1.2079226507921703e-13,6.46762296502399e-14
1,1.9999999999998683,1.999999999999872,1.9999999999999194,6.8724978290281244,13.427185458739437
2,1.999999999999879,2.0000000000001634,3.0817220955871676,7.255644848447441,13.545747495858564
3,1.9999999999998792,2.9770533097967515,5.07174731198721,7.414315091341805,14.432658301190244
4,1.9999999999998934,3.176543057967166,5.999999999999943,7.647633394013537,15.233678896497095
5,1.9999999999998936,3.9999999999998552,6.862306260091348,7.733791684935249,15.269850331844497
6,1.9999999999999363,4.139122967404956,7.784195317120279,7.828927621804854,15.65751329770448
7,1.9999999999999858,4.717090952524139,8.000000000000213,8.01800750706646,15.690981252135972
8,1.999999999999988,4.785611349616922,8.506822673004311,8.02910030672685,15.802890487963579
9,2.000000000000012,4.923397543978318,8.584365270799351,8.276100215847174,15.937946232129661
10,3.999999999999863,5.05796217611695,8.844396090295566,8.656145526873887,16.12926848955706
11,3.9999999999998885,5.073933290939741,9.022525739206783,8.81665675949834,17.12235361407278
12,3.9999999999998948,5.085697141715752,9.051539708267011,8.952883833276827,17.3074768826163
13,3.9999999999999,5.1901917549765955,9.766167292508795,9.00111684470891,17.483706431935897
14,3.999999999999904,5.384527391885704,9.867822941641293,9.070006105237054,17.59028008092803
15,3.9999999999999156,5.999999999999845,10.497857392681006,9.120073902455754,17.807503594216406
16,3.9999999999999223,5.9999999999998845,10.578782900189978,9.236487244306907,17.93521664912863
17,3.999999999999926,6.120280638338417,10.670337499482471,9.303136397905087,18.101575329042834
18,3.9999999999999285,6.141863666173154,10.722273153533608,9.396065828346245,18.207289552184346
19,3.999999999999931,6.157772381786829,10.971526319266887,9.434812495434798,18.24423698408386
20,3.999999999999934,6.160639566726564,11.015324856724432,9.47975999368267,18.294549390429466
21,3.999999999999938,6.311976226571407,11.041407110972301,9.669671481424665,18.324237652296233
22,3.9999999999999405,6.4808616459067805,11.378315096254354,9.811176215082677,18.333484587129217
23,3.9999999999999414,6.632637153306078,11.520601558421063,9.880738556418464,18.493188867879
24,3.9999999999999587,6.647744588112293,11.837684493434265,9.887913418360359,18.511813700494105
25,3.9999999999999614,6.714687460589381,12.048531078168603,9.949138619924337,18.606567170668676
26,3.999999999999964,6.718592737445612,12.650991557255212,9.973664560565252,18.68211775133166
27,3.9999999999999676,6.808420107318999,12.693698686157195,10.021857122529624,18.712089664939747
28,3.9999999999999747,6.871720595203276,12.898562344437032,10.07486992352113,18.820097011927906
29,3.999999999999981,6.997459989979954,13.236781624989607,10.15424137561723,18.896017516331145
30,3.9999999999999925,7.0048166813433355,13.289172276135089,10.189104503769627,18.950951097914725
31,3.999999999999995,7.0274256082669115,13.355500312447749,10.221831876639651,18.995594405205786
32,3.9999999999999973,7.085832809920132,13.504348866634906,10.251801542842237,19.112771182162767
33,4.000000000000001,7.114783865279287,13.657851937659792,10.254186271836465,19.175705947924325
34,4.000000000000002,7.162238465467345,13.833022677466625,10.285864609078875,19.20723902588829
35,4.000000000000004,7.189160727854446,14.029051762037081,10.296747067348134,19.255645969010693
36,4.000000000000007,7.2372180949935725,14.113834039902127,10.331961742626767,19.285953776007624
37,4.000000000000009,7.237265465947831,14.317847860728865,10.400416511685052,19.335727329154377
38,4.0000000000000195,7.2612356416191375,14.378485575452773,10.44133132894434,19.353375888114858
39,4.0000000000000195,7.2890911195311485,14.705722562013367,10.454883194253567,19.375473491530595
40,4.00000000000002,7.304279798191495,14.800194820933966,10.475975355467128,19.39880010444565
41,4.000000000000027,7.377087871989944,15.210515827165068,10.50247416456439,19.416115744315828
42,4.00000000000004,7.555873718987736,15.272639037279285,10.518742332535094,19.440556649399326
43,4.000000000000054,7.675104123454508,15.319925910319906,10.578033380054771,19.49075535822417
44,4.000000000000055,7.999999999999903,15.502876611196136,10.613960216814824,19.495667661662072
45,4.000000000000065,7.9999999999999805,15.580170784113674,10.63914452363485,19.536714636275715
46,4.000000000000075,8.000000000000012,15.609885007535183,10.681695569754663,19.568080807605213
47,4.000000000000082,8.00000000000005,15.6276427332716,10.688323408853291,19.590622240307166
48,4.000000000000088,8.000000000000098,15.7690628117066,10.700361662774126,19.600220079443645
49,4.0000000000000915,8.000000000000169,15.777480937601128,10.733230628316747,19.62759638025376
50,4.000000000000112,8.08302392519127,15.873624692497385,10.760414893754211,19.63158901936631
51,4.000000000000122,8.098741557950142,16.020676269221727,10.783976518580252,19.704570017737257
52,5.999999999999845,8.126200815930755,16.048549540291138,10.807063341592444,19.72780310323237
53,5.999999999999854,8.162589647666639,16.051186096682443,10.845560219022676,19.803114196425355
54,5.999999999999872,8.166060170109882,16.167560321385817,10.867877155705926,19.823577608637848
55,5.999999999999879,8.213438107245024,16.194624075219433,10.903394981564995,19.88130643011136
56,5.9999999999998845,8.38708326786731,16.22309825782226,10.921199740650888,19.898199725811395
57,5.999999999999893,8.432792755349626,16.30210873578481,10.945232908911326,19.94760426340769
58,5.999999999999907,8.564247504386946,16.47632560521046,10.962578501679946,20.01220161977863
59,5.9999999999999085,8.572518821965962,16.607391864860553,10.991503741618558,20.035479161961533
60,5.999999999999909,8.572534963746516,16.66147769648139,11.00692978102866,20.05458822273973
61,5.999999999999913,8.606995903480275,16.693888088416305,11.047683476228885,20.076809905870384
62,5.9999999999999165,8.64603968245882,16.696867190738324,11.077233197462084,20.109357895471582
63,5.999999999999918,8.648586011156988,16.765288816841046,11.102625003775985,20.116489942659737
64,5.999999999999923,8.652913105188885,16.77639528139486,11.113146577551854,20.149010558926566
65,5.9999999999999245,8.680377017468587,16.783551598075874,11.13417373297808,20.16886279843116
66,5.99999999999993,8.708893110040792,16.953262581293075,11.135715181194074,20.186804340522965
67,5.999999999999931,8.76484184513919,17.02127729189651,11.155963675966852,20.20559844178168
68,5.999999999999935,8.768833201749848,17.0744962625203,11.17089231566417,20.21497101080799
69,5.999999999999935,8.794527812643356,17.125475631186465,11.19142662974307,20.246575827494127
70,5.999999999999936,8.824484715138999,17.273874652506734,11.21576204756401,20.2873032766025
71,5.999999999999937,8.886866979601992,17.346744646814358,11.233121055184721,20.30969675807806
72,5.999999999999938,8.894917516265284,17.41541747961832,11.247194826896044,20.341946925832733
73,5.99999999999994,8.898472253241987,17.4407047918019,11.267253349022937,20.357748793923776
74,5.999999999999943,8.923965595842825,17.471733052108863,11.297468189951923,20.435974642830057
75,5.999999999999943,8.92792802251307,17.48027139042512,11.318413804026559,20.444534289045997
76,5.999999999999943,8.985788146415869,17.505016860773907,11.339024992836059,20.490582499931243
77,5.999999999999943,8.989324246664095,17.513771835210346,11.35677413786678,20.514151330711357
78,5.999999999999946,9.031073891960714,17.575839442002472,11.383276574287928,20.549949512875802
79,5.999999999999948,9.048408528799857,17.576064724094017,11.39516715061946,20.56222745247926
80,5.999999999999952,9.076020076844667,17.746417996516463,11.414628399206094,20.611171840394515
