k,skeleton_graph,definite_order_perturbated_graph,random_order_perturbated_graph,dop_like_random_graph,rop_like_random_graph
0,-3.552713678800501e-14,3.552713678800501e-14,-7.159203785372748e-15,-7.105427357601002e-15,3.606837051250977e-14
1,1.9999999999999858,3.9999999999998934,5.999999999999937,3.685306009523923,5.3976714875067895
2,4.0000000000000036,5.999999999999943,7.9999999999998455,7.1140721000813665,8.291535522770218
3,4.000000000000005,5.999999999999959,7.99999999999992,7.262791166133207,8.455729033535832
4,4.000000000000006,5.999999999999965,7.999999999999988,7.326923212545632,8.91330056680774
5,4.000000000000011,6.000000000000038,8.000000000000012,7.612867868374776,9.003141362180344
6,5.999999999999966,6.0000000000000595,8.000000000000117,7.732026176701297,9.176292648855895
7,5.999999999999971,7.999999999999934,8.224995044781927,7.84148388949029,9.328225598659746
8,5.999999999999972,7.9999999999999565,8.766895798408314,7.944553068464769,9.417571465373241
9,5.999999999999986,8.000000000000002,8.772746042086146,8.357898298037345,9.540352994474926
10,5.9999999999999885,8.000000000000021,8.78545267514916,8.821277648454842,9.63005973248826
11,5.99999999999999,8.000000000000036,9.026930757008124,8.999236065137431,9.865827505797569
12,5.999999999999991,8.00000000000004,9.140611811639705,9.08901219538567,9.927539365605154
13,5.999999999999999,8.053608152506538,9.258775577365505,9.25305376909055,9.950588120330009
14,5.999999999999999,9.911720533007168,9.600390858546096,9.287384559554456,10.130780289839995
15,6.000000000000003,9.999999999999963,9.616460141615,9.346103314338247,10.304329809884521
16,6.0000000000000036,9.999999999999977,9.712944833115772,9.486811232288115,10.316505842640211
17,6.00000000000001,9.99999999999998,9.853344756980478,9.545658218811242,10.493079992539869
18,6.000000000000013,9.999999999999982,9.975975043144189,9.559346814226252,10.521817328905259
19,6.000000000000015,9.999999999999984,9.999999999999941,9.651288875601159,10.670398378904366
20,6.000000000000029,9.999999999999986,9.99999999999996,9.678239189507085,10.713993146600847
21,6.000000000000037,9.999999999999986,9.999999999999968,9.708767990001146,10.84766752188914
22,7.9999999999999565,9.999999999999991,10.00000000000003,9.803669547768022,10.888872016128069
23,7.999999999999957,9.999999999999993,10.000000000000036,9.852231398225227,11.016425864559
24,7.999999999999969,9.999999999999996,10.100131805054817,9.95530272182719,11.12831088609547
25,7.999999999999971,9.999999999999998,10.10469852186914,9.994833915827611,11.22081419283988
26,7.999999999999977,10.000000000000002,10.506367691595464,10.057331174748677,11.32023724040302
27,7.999999999999979,10.000000000000004,10.617952215304435,10.1003128519924,11.36635529874481
28,7.999999999999982,10.000000000000005,10.908642372440617,10.192195902342066,11.449435914550506
29,7.999999999999984,10.00000000000001,10.911316580912631,10.261587095120296,11.532721349967144
30,7.999999999999988,10.000000000000012,10.91256456631117,10.314406438295803,11.602698098295127
31,7.9999999999999885,10.000000000000018,10.914427777778245,10.38790006741203,11.66489504536555
32,7.9999999999999885,10.000000000000025,10.983665333265078,10.500566651666391,11.728957262231605
33,7.9999999999999885,10.000000000000025,11.117987000176209,10.534475363313478,11.830104771643162
34,7.999999999999989,11.502766977783859,11.172409087916185,10.574234875812895,11.923653182373926
35,7.999999999999991,11.566975230756952,11.174929907918452,10.682181908671987,11.9656640445285
36,7.999999999999991,11.999999999999961,11.2140889852166,10.695201391924993,12.062272593554168
37,7.999999999999993,11.99999999999997,11.235241030464119,10.800021115906835,12.153393561108288
38,7.999999999999993,11.999999999999975,11.260125274363425,10.959586378626247,12.191730873597644
39,7.999999999999995,11.999999999999975,11.415803673223566,10.99079161513676,12.224418163091665
40,7.999999999999999,11.999999999999975,11.528863327765738,10.998033908323242,12.285181445515923
41,8.000000000000002,11.99999999999998,11.634711823904482,11.061601597937212,12.361619340317954
42,8.000000000000005,11.999999999999982,11.815266766083624,11.147925244053397,12.391959619368807
43,8.000000000000005,11.999999999999982,11.93955121565006,11.203657543138661,12.456886489528124
44,8.000000000000005,11.999999999999986,11.999999999999964,11.266504778665713,12.489495012684266
45,8.000000000000005,11.999999999999986,11.999999999999984,11.353394970134913,12.578887232281955
46,8.000000000000009,11.999999999999988,12.000000000000009,11.443967790074531,12.600880642437858
47,8.00000000000001,11.999999999999988,12.00000000000001,11.46066365121574,12.706198384880434
48,8.00000000000001,11.99999999999999,12.000000000000014,11.508121535604715,12.74015147122964
49,8.000000000000012,11.99999999999999,12.00000000000002,11.590776040445643,12.863429197938155
50,8.000000000000012,11.999999999999991,12.000000000000039,11.641368793895422,12.887984759956927
51,8.000000000000014,11.999999999999995,12.185078563482758,11.728742157184454,12.964112866108017
52,8.00000000000002,11.999999999999996,12.194533420686076,11.792464055991774,12.984437137932497
53,8.00000000000002,11.999999999999996,12.240242287370105,11.80614930898262,13.02695795272501
54,8.000000000000021,12.0,12.256061943256926,11.85877689270915,13.117084098286607
