k,skeleton_graph,definite_order_perturbated_graph,random_order_perturbated_graph,dop_like_random_graph,rop_like_random_graph
0,-3.552713678800755e-15,-1.0658141036401503e-13,-4.263256414560601e-14,-5.705852457182914e-14,-3.8479012727868356e-15
1,2.0000000000000195,5.99999999999996,8.723853294046515,10.373045608105006,11.73533687087663
2,3.999999999999964,6.000000000000007,9.706441367385311,10.649775189223122,13.74015713140558
3,3.9999999999999813,6.000000000000018,9.988779323677747,11.408796500738715,14.674088984992265
4,3.999999999999982,6.000000000000092,10.50818885720949,12.627889857244494,14.879873803551604
5,3.9999999999999862,6.101995302783885,12.05497246088499,13.065204090227121,16.00632665161797
6,4.000000000000008,8.000000000000005,12.229093411246064,13.375055956087957,16.108942988619756
7,5.999999999999961,8.0000000000001,12.466679280006725,13.460658600809403,16.246471668359423
8,5.999999999999971,8.019190219035673,13.526613250428158,14.029533328840143,16.41776389520942
9,5.999999999999971,8.05438757070306,13.589834733799325,14.50806967300008,16.715952871262783
10,5.999999999999977,8.075706674903955,13.641766862779647,14.643635170317332,16.936630284918643
11,5.999999999999978,8.100073938493447,13.722071327370806,14.835476942013338,17.052643175485205
12,5.9999999999999805,9.981960834230096,14.210942388773644,14.979244034294698,17.21238067016953
13,5.999999999999982,9.990995065464338,14.442787041400647,15.046491476487256,17.40605363668519
14,5.999999999999982,9.994986749420885,14.663779907122256,15.139451787500509,17.510211568598596
15,5.999999999999983,9.999999999999956,14.887596943094112,15.191613181627606,17.781362855677486
16,5.999999999999988,9.999999999999968,14.946447471914686,15.29719102902609,17.828000384819724
17,5.999999999999992,9.999999999999973,15.083741376131185,15.409415645908867,18.181856259645937
18,5.999999999999994,10.000000000000012,15.294256370424192,15.500739618128383,18.300979848806406
19,6.0000000000000036,10.000000000000037,15.776658120935375,15.569003189955227,18.31645215989663
20,6.000000000000006,10.000000000000108,15.999999999999982,15.730286106725545,18.75831392779018
21,6.000000000000017,10.00000000000016,16.000000000000036,15.909978891156879,18.777240638990538
22,6.0000000000000195,10.015975865371912,16.195504644372175,16.01195159034472,19.026067817549524
23,6.00000000000002,10.026685803787727,16.30218483266663,16.04487740958822,19.129989791871843
24,6.0000000000000275,10.075713523725028,16.621762392545335,16.10730034123331,19.233921011687475
25,7.99999999999995,11.954448247108111,16.788035730594476,16.29124307090049,19.472581407459565
26,7.99999999999997,11.955779914892716,16.8725668624127,16.440021825458565,19.542846368283406
27,7.999999999999973,11.960104089172956,16.94292544350899,16.543364159680927,19.627602556494526
28,7.999999999999975,11.967321647758123,17.18442623739044,16.609685520920888,19.75448944386873
29,7.999999999999981,11.970326965527079,17.419763304920576,16.889528693308012,19.799939324233
30,7.999999999999982,11.985710606145563,17.478334931318187,16.950105359488933,19.90091373755822
31,7.999999999999982,11.986997915673056,17.522330537093733,17.09922151045004,20.0598602999405
32,7.999999999999983,11.999999999999968,17.6275668339154,17.201515414786847,20.140969714941196
33,7.999999999999983,11.999999999999979,17.858056148303195,17.384825369927004,20.194627916097684
34,7.999999999999987,11.999999999999982,17.975828721183458,17.461477150724022,20.35642369241371
35,7.999999999999987,11.999999999999984,18.340107830462422,17.595602899450327,20.38361435748848
36,7.999999999999989,11.999999999999988,18.58182273466503,17.675684798060878,20.59122510327477
37,7.999999999999991,11.999999999999995,18.869352925017193,17.8021702062575,20.637319862701364
38,7.999999999999992,11.999999999999996,19.47581911733952,17.94032390637713,20.730241387260385
39,7.999999999999993,12.0,19.57583158493012,17.965577026108015,20.91356745334458
40,7.999999999999993,12.000000000000002,19.59196504813496,18.02568503820977,20.933656211637253
41,7.999999999999993,12.000000000000004,19.760186001138386,18.1309568433998,21.07588898788888
42,7.999999999999994,12.000000000000004,20.00000000000001,18.22955892879759,21.216693992275452
43,7.999999999999996,12.00000000000001,20.074163845168393,18.25298598662328,21.31965570669884
44,7.999999999999998,12.00000000000001,20.261435093404085,18.416827278632667,21.38576532390243
45,8.000000000000004,12.000000000000016,20.367613815219237,18.547725855002025,21.45586965840529
46,8.000000000000004,12.000000000000021,20.453424790091233,18.652589459108572,21.502485563167298
