k,skeleton_graph,definite_order_perturbated_graph,random_order_perturbated_graph,dop_like_random_graph,rop_like_random_graph,rop_like_random_graph_same_weights
28,9.999999999999929,16.00000000000054,60.40635430015815,88.33287637472311,98.37064487772061,73.61953176537548
29,9.999999999999945,16.258003721922375,61.553400853746815,88.49914166326204,98.53313933108049,73.71933672800542
30,9.999999999999947,16.294947767807667,62.06914846552734,88.91322210887877,98.59384875628528,73.9498610785401
31,9.999999999999952,16.873221561879795,62.53402795711721,89.17688136423477,98.8281280840445,74.28240365068066
32,9.999999999999961,16.887180746684326,62.71910112637656,89.26814951438607,99.04659774008697,74.55148393163626
33,9.999999999999963,16.896592371274576,63.33633566636014,89.4153119361892,99.20888374011422,74.6561802808472
34,9.999999999999966,16.898615420260043,63.42757927903392,89.86514293822319,99.34576701346377,74.72309296323809
35,9.999999999999972,16.90183379483263,63.91576403280379,90.21528086003055,99.5399898073523,74.82101344757915
36,9.999999999999973,16.904696706863845,63.989359059354115,90.31207461434997,99.7799862510817,74.90565281220337
37,9.99999999999999,16.904820126433425,64.52817512852346,90.66101480031294,99.86558761590739,74.94308930770937
38,9.999999999999991,17.088530881355904,64.80580893091481,90.72521995209597,100.04637356752605,75.2366212221764
39,9.999999999999996,17.103530560136136,65.15388116923617,91.05624310676228,100.1683196201083,75.39547591265072
40,10.000000000000004,17.99999999999941,65.45897984566928,91.12976512111085,100.26618392497167,75.49443441394365
41,10.000000000000004,17.99999999999985,65.6600170793585,91.22819666815978,100.38272234469152,75.54345388873102
42,10.000000000000007,17.99999999999986,67.55565395008085,91.52213570357094,100.52764905696316,75.70050107479342
43,10.00000000000001,17.999999999999986,68.64846521703831,91.83862698161266,100.65338616660418,75.94475126656629
44,10.000000000000014,18.00000000000012,68.86975445788201,92.07229825661206,100.70763765758893,75.96668803343208
45,10.000000000000018,18.000000000000178,69.15223937697647,92.1772664277612,100.86262255812161,76.075163081976
46,10.000000000000018,18.000000000000192,69.30146243433555,92.39877195277187,101.08059176573646,76.19586368347058
47,10.00000000000002,18.000000000000266,69.64115699134932,92.50349239210146,101.28999127053595,76.356285708465
48,10.000000000000021,18.000000000000288,70.09106985453624,92.65777256343546,101.33249004203903,76.67082488348058
49,10.000000000000028,18.000000000000636,70.18858449464409,92.80640031605219,101.41634469932688,76.98474649129946
50,10.000000000000043,18.23862946829142,70.66946858126309,92.99968174122179,101.5398969370085,77.05399236391912
51,10.000000000000046,18.242392383225184,71.11695143007061,93.1234879740391,101.73072919879343,77.32347100026847
52,10.00000000000005,18.268979569388243,72.2231287730069,93.16949425242159,101.90333050204717,77.55789105325387
53,10.000000000000082,18.81353432245076,72.66433107788168,93.36749100444153,102.21654706236664,77.78128815221075
54,10.000000000000082,18.831577872370524,72.92036040530459,93.48392189918906,102.26618859552366,77.79925660245755
55,10.000000000000083,18.852993960010792,72.94043162815593,93.5834228794048,102.30456547031545,77.87626262278118
56,10.000000000000092,18.859408191680465,73.03647869197314,93.6747205011776,102.59133964601125,78.15477527288085
57,10.000000000000098,18.886042340660183,73.30309300554161,93.77402443656287,102.75038556785343,78.35663642918234
58,10.000000000000105,18.89028894276715,73.77590048682242,93.93546725110996,102.8426874690187,78.49465573361547
59,10.000000000000105,19.0333557879353,73.81683156438882,93.9694369179695,103.02728157348072,78.64704333370598
60,10.000000000000117,19.05247108694642,74.08869227541592,94.205280624561,103.09873257534363,78.75687895013012
61,10.000000000000137,19.055522595473224,74.2916012473035,94.21335911173801,103.18036322872454,78.90828104532464
62,10.000000000000203,19.087296307046124,74.52232159834462,94.30004541836628,103.38048674014794,78.98706493238502
63,10.00000000000021,19.093098628218105,75.0234117437885,94.38143926496677,103.45397676961692,79.20740518316501
64,11.999999999999787,19.999999999999364,75.50926070710673,94.51311906185168,103.55900769190289,79.31000321463617
65,11.999999999999833,19.99999999999941,76.35484624905342,94.59527303519901,103.67083515559167,79.38933046375118
66,11.99999999999984,19.99999999999961,76.63822320518413,94.66374983087879,103.7469467208756,79.63532904103103
67,11.999999999999847,19.999999999999705,76.72768485202046,94.82434097321142,103.79861951990216,79.74956237755731
68,11.999999999999853,19.999999999999776,77.41495016509576,94.96576829238388,104.0607139532487,79.7681994843342
69,11.999999999999872,19.999999999999805,77.67315139333473,95.05763236033675,104.07422837132158,79.86635784300118
70,11.999999999999876,19.999999999999833,77.72076644429798,95.12732701110168,104.14242474698754,80.00023129778525
71,11.999999999999876,19.99999999999984,78.15515756321423,95.2280301096304,104.27182772124279,80.09738421905918
72,11.99999999999989,19.99999999999984,78.27217526846542,95.37221424625953,104.35862134676425,80.19699131341052
73,11.999999999999897,19.99999999999988,78.52673254618152,95.49142358166563,104.4845652539773,80.25029659491253
74,11.9999999999999,19.999999999999996,78.64126419850169,95.57198759634636,104.51939932342403,80.4940950849253
75,11.9999999999999,20.00000000000054,78.90214761494111,95.6203988086422,104.57642551284486,80.57667924652993
76,11.999999999999917,20.00000000000123,79.02322749871071,95.70620399863334,104.61422609424979,80.8186804202078
77,11.999999999999918,20.17933920771859,79.1257489435172,95.74313050432528,104.71490843261921,80.87959132494605
78,11.999999999999925,20.22988664326927,79.48239202341244,95.88093096998557,104.8047219383538,80.99856115932481
79,11.99999999999993,20.26386121173229,79.87574957757194,95.9997340736821,104.87212270454427,81.07592890414034
80,11.999999999999932,20.80949448979775,79.88965118564566,96.04303134299333,104.9812368989391,81.1713019503314
81,11.999999999999932,20.836227750603427,80.11050160572051,96.18598087394908,105.07870310504526,81.18643785822941
82,11.999999999999932,20.853875165856177,80.59068485872022,96.34043551514162,105.24321196638701,81.25371239878811
83,11.999999999999938,20.872087318594204,80.60578235630491,96.46586219064993,105.323245977264,81.33216304586894
84,11.99999999999994,20.87352569009151,80.64042814154892,96.52593921665414,105.35161735431198,81.4238284461913
85,11.999999999999948,20.877549174867596,80.85061901471934,96.61067330470992,105.4651411402118,81.53654448312747
86,11.99999999999995,20.878610486484067,81.00211360549028,96.67032776931029,105.529191013356,81.61656691841884
87,11.999999999999954,20.92065467931691,81.21279057745694,96.72682896716076,105.64669294425543,81.67579010425315
88,11.999999999999956,20.92482356768122,81.3378529991242,96.82736408605513,105.74310424548719,81.73239185788042
89,11.999999999999957,21.00444573510515,81.42981510431589,96.86860765695428,105.807429851866,81.85292470002503
90,11.999999999999957,21.033858892850322,81.46032061691204,96.89828169721761,105.86701113002786,81.95059110921183
91,11.99999999999996,21.053439541300552,81.78287919111133,96.96065027391805,105.9931106145668,82.04491873179316
92,11.999999999999961,21.057721989631066,82.25280222481521,97.108479672161,106.02810535198998,82.15447191841444
93,11.999999999999961,21.068238256616162,82.36432753260502,97.20919296152768,106.15865618280804,82.18594528156937
94,11.999999999999963,21.074095835555642,82.63296680190615,97.30401794940391,106.21724807089629,82.38459951687054
95,11.999999999999964,21.092243813484558,82.63365056169376,97.36621653961386,106.25771361401262,82.53359732344434
96,11.999999999999968,21.119860974580696,82.71563508595335,97.42493933499588,106.38047812456557,82.5610904528578
97,11.99999999999997,21.999999999999126,82.83088931962868,97.49399120090946,106.4324134865782,82.66666390046112
98,11.999999999999972,21.999999999999314,82.92831801345152,97.57264955041396,106.48266766861441,82.73091745499573
99,11.999999999999979,21.99999999999932,83.25156770507417,97.64157930082727,106.59013899509019,82.86333440399294
100,11.999999999999979,21.999999999999513,83.77011964234035,97.73256845928637,106.68620272782874,82.95302531901825
101,11.999999999999982,21.99999999999968,83.90772477180172,97.83447266151454,106.77425567471474,83.06301960550142
102,11.999999999999982,21.99999999999976,84.04233269284832,97.90355774933447,106.88406888664318,83.09433323858205
103,11.999999999999982,21.999999999999947,84.22985615880346,97.96132473527337,106.90218415649173,83.18694946371565
104,11.999999999999986,22.000000000000135,84.26309165718621,98.03227870727187,106.97409323003514,83.23655418822531
105,11.999999999999988,22.000000000000234,84.46749533025043,98.09356850330036,107.0520367609467,83.35839336778479
106,11.999999999999991,22.00000000000032,84.71123989585638,98.10010987471588,107.13264958960674,83.46746129829988
107,11.999999999999996,22.000000000000764,84.80008295690865,98.16491627391842,107.18311669778775,83.5219488315626
108,11.999999999999998,22.00000000000087,84.99657247229187,98.25751619746866,107.2240139006838,83.59457661051812
109,12.0,22.172618264615142,85.07310694578513,98.3479243390879,107.25831969545696,83.78333149247118
110,12.0,22.195884442099135,85.13400414825576,98.40810597299944,107.37621186990366,83.8549611428451
111,12.000000000000007,22.203240333962103,85.25839380293438,98.60169976759303,107.43281432182918,83.95970386538386
112,12.000000000000007,22.20460601002378,85.4600718941903,98.61388607046507,107.50966514169056,83.99523136587271
113,12.000000000000007,22.229163567626394,85.54084819798715,98.73124683206399,107.58233197059813,84.12781618988737
114,12.000000000000009,22.245720413045433,85.66828765523134,98.80315820822247,107.66552707332228,84.20202117269
115,12.00000000000001,22.25534150491742,85.79394184182419,98.839482497042,107.70592330664067,84.21622249211008
116,12.000000000000012,22.773811236190163,85.85374885972705,98.97292866097602,107.76725537978744,84.3146021982647
117,12.000000000000012,22.77799977495813,85.94227290318372,99.02659775557773,107.83008458369977,84.36550134099862
118,12.000000000000016,22.829799572852888,86.12243782068359,99.16832060306629,107.94533954853036,84.41175311484247
119,12.000000000000021,22.86265885229416,86.42005480827314,99.19960290932606,107.98879105013276,84.65247525515137
120,12.000000000000021,22.86472595873993,86.53651680283643,99.26978602660496,108.0499807569101,84.71121694967437
121,12.000000000000021,22.86572256312791,86.87329754538843,99.35592274459543,108.09206361818472,84.72359429442179
122,12.000000000000025,22.86659707468032,87.0109409997869,99.50182036239241,108.16550713187917,84.85151230944402
123,12.000000000000025,22.888405844118548,87.04046131603188,99.52724158646537,108.23076571738524,84.93050855731475
124,12.000000000000027,22.897141673952138,87.10924295695065,99.56733608558184,108.2945924651116,84.99840908464172
125,12.000000000000027,22.903047395764276,87.21492588372567,99.64782837528982,108.31173247010807,85.21536827072184
126,12.000000000000028,22.90989245199989,87.57817668080811,99.7220639595634,108.36678003080632,85.26556742919674
127,12.000000000000028,22.914271082501187,87.70906695973596,99.73720396887288,108.51262462230999,85.34272457957249
128,12.000000000000032,22.957206445464617,87.82472087443995,99.84535387590074,108.54500699028026,85.37992684430078
129,12.000000000000036,22.96319293280164,87.96247889121474,99.91298847822576,108.56232854078989,85.48159009623534
130,12.000000000000037,22.97385746105352,88.08291965567373,99.97885302219903,108.60314373297393,85.55071211961068
131,12.00000000000004,22.980663472834248,88.11532620524483,100.00617457019263,108.63771116955803,85.58701438626359
132,12.000000000000043,23.00159736085159,88.3565278709831,100.12466488409738,108.76133326917784,85.65093536208089
133,12.000000000000053,23.033859856494697,88.37243998804833,100.18467670394038,108.8346210616731,85.78219070016767
134,12.000000000000055,23.049037030814784,88.59406499152834,100.1893487884326,108.84713205695941,85.8424424654511
135,12.000000000000066,23.08553515908153,88.70115488587213,100.20762631331642,108.88426494800738,85.98153237221734
136,12.000000000000075,23.095769069079168,88.90749185148863,100.32850122270666,108.9915839308099,86.02068324531986
137,12.000000000000076,23.114976068193638,89.03672382170254,100.37077877891733,109.05118178778315,86.0333922551707
138,12.000000000000085,23.667001661237677,89.20192086806732,100.48940466106929,109.06053327256093,86.04581613690796
139,12.000000000000089,24.000000000000018,89.30233215594484,100.5545811282772,109.22017131290072,86.10874512298464
140,12.00000000000009,24.00000000000012,89.60001680054393,100.57573548978459,109.2275534833966,86.22765671641265
141,12.00000000000009,24.00000000000029,89.61871443339103,100.65508247447201,109.27691464029547,86.24786989549435
142,12.000000000000108,24.000000000000625,89.69710098098388,100.70417683630514,109.31622351055105,86.36804209232234
143,12.000000000000126,24.031202096763938,89.75020793757744,100.7812187360309,109.3494741117603,86.40195232066598
144,12.000000000000131,24.09690951804607,89.94342219374595,100.84468266639574,109.37849228320249,86.47836035448385
145,12.000000000000135,24.121787689686755,90.24261389987426,100.91727439968223,109.44224002098571,86.59153090103476
146,12.000000000000139,24.178344838611007,90.26091592420849,100.96710439830524,109.49631004599959,86.61364037806705
147,12.00000000000014,24.18347322424715,90.50962749985104,101.01935284777203,109.59885751100683,86.73109680435428
148,12.000000000000142,24.18446531960116,90.66058534017921,101.02871131488824,109.65390098798551,86.76080030587693
149,12.000000000000144,24.190807556002515,90.67589992604037,101.12888491060363,109.67062199734438,86.9178090556497
150,12.000000000000146,24.21864611018767,90.87430720967633,101.17101192661382,109.79384524404163,86.97462545516099
151,12.00000000000016,24.219988902507982,91.06995733299789,101.24281805904714,109.80691712800345,87.07431248799166
152,12.00000000000017,24.22846710214949,91.2030265458573,101.29114694964147,109.85508569648911,87.09847053906783
153,13.999999999999776,24.238062344276393,91.24903404697156,101.41157947115077,109.93538946382131,87.20090205005714
154,13.999999999999826,24.614527657775493,91.25975061376816,101.46239821130591,110.02809285396836,87.30829918535841
155,13.999999999999844,24.820945187973724,91.51816361541105,101.49991592786728,110.0762075815086,87.32703117757725
156,13.999999999999847,24.824409625044225,91.66898163213156,101.54972017551927,110.1512487486346,87.40429101076164
157,13.999999999999847,24.82529121774596,91.90066355335293,101.58626695665164,110.18871827844809,87.4928667047367
158,13.99999999999986,24.827040326850934,91.9866199050985,101.62922305446595,110.23651843139004,87.49615628763027
159,13.999999999999861,24.837502128627637,92.09639680132925,101.68354954001822,110.25865839188275,87.65485284622538
160,13.999999999999874,24.848928672818907,92.20734421509374,101.7373908338448,110.31602837651779,87.71372964623397
161,13.999999999999874,24.854283106283997,92.22220714989531,101.7725665127543,110.36140439745695,87.80806684753378
162,13.999999999999874,24.85803795161969,92.45225299152078,101.86756680425066,110.42392749512518,87.82037806431748
163,13.99999999999988,24.879282047469154,92.48137825018428,101.92730724840672,110.45222610523788,87.90001307664737
164,13.99999999999988,24.884120738968157,92.64344475242201,101.98611958620947,110.49596379004757,87.9744606292121
165,13.99999999999989,24.894215895268502,92.69350590939858,102.00931172368094,110.56927539826358,87.98764988383232
166,13.999999999999892,24.896254195235425,92.79906381490589,102.03067902434005,110.61337397644702,88.100761861813
167,13.999999999999895,24.90992782132283,92.8674873701342,102.11228201762691,110.682094611454,88.1528392049324
168,13.999999999999895,24.91315842637347,92.95408256590562,102.155831580838,110.73532071037538,88.20042882978214
169,13.9999999999999,24.91667760908714,93.03335609093492,102.21179444159041,110.77810005060732,88.28171642464646
170,13.9999999999999,24.988460467006384,93.15349881676221,102.28968475436562,110.90101891502343,88.30792794360586
171,13.999999999999902,24.993462109888654,93.16138453916923,102.32740016174647,110.9297798800531,88.40444276949576
172,13.999999999999904,24.99352173095796,93.26476290327612,102.3939036316845,110.96546465377315,88.43363946059982
173,13.999999999999904,25.007657104915896,93.42774490413015,102.43446439188357,111.03395974067453,88.47511629804737
174,13.999999999999906,25.014937772510937,93.44119739475624,102.49943919094487,111.07278333135073,88.50520901707594
175,13.999999999999906,25.043200097175756,93.63092891309323,102.60335755300476,111.0860905477933,88.6479336209911
176,13.999999999999908,25.06422647398083,93.63323914320301,102.62052996026726,111.15229764583616,88.71903941425451
177,13.99999999999991,26.08349696828867,93.73329833175788,102.67615477096328,111.19359432360761,88.76531311434375
178,13.99999999999991,26.08387664174281,93.83809851955118,102.70624669177884,111.26194108610852,88.80186975766867
179,13.99999999999991,26.108996302039746,93.98169182926816,102.75253685907906,111.30853785378149,88.85836721779926
180,13.999999999999911,26.131323540760807,94.01357962793882,102.78493930408108,111.3348997416004,88.88733930461113
181,13.999999999999915,26.131481290949562,94.14147758375738,102.9010274945908,111.40875267838994,88.9346376233886
182,13.999999999999918,26.145762099314453,94.50588333250465,103.03222636862078,111.5134297562668,89.02189285045927
183,13.99999999999992,26.152258264357457,94.72223903879267,103.06058957547948,111.56585978435297,89.04357735986584
184,13.99999999999992,26.16864308025755,94.74292756139911,103.09715259398277,111.56828042608895,89.07289437566791
185,13.99999999999992,26.176062012935496,94.98822459546881,103.11581598171855,111.60097316430623,89.10412949272207
186,13.999999999999922,26.2101232969096,95.21225488151448,103.13487959781307,111.65032781236673,89.16212597678019
187,13.999999999999922,26.22763591761893,95.22312887116183,103.21384683042787,111.74653367331908,89.31570277943327
188,13.999999999999922,26.80887379571103,95.29378913014813,103.31434602730756,111.83141611279873,89.31945325793568
189,13.999999999999924,26.810516015417573,95.35715409526237,103.3325430623986,111.89199733471422,89.46492576357711
190,13.999999999999925,26.826434335556833,95.67865995662528,103.36107379108208,111.91847332593038,89.54929826572165
191,13.999999999999925,26.843712153231458,95.85414639405757,103.47810996412883,111.99441381565167,89.59635906811988
192,13.999999999999927,26.85989875361455,95.87140825660738,103.52977616449024,112.06037786466584,89.62368854859174
193,13.999999999999927,26.87265161699519,95.90572476781536,103.5608372519597,112.08733446084538,89.67963773650129
194,13.999999999999929,26.89094733351619,96.04729317983426,103.60331355149333,112.14697523542421,89.69051766007989
195,13.999999999999929,26.892190666803316,96.10347679667758,103.64181209451644,112.18987790379721,89.7355926855106
196,13.999999999999929,26.89418021494221,96.22062050043306,103.69976112072769,112.20638225785432,89.82604916830749
197,13.999999999999929,26.89606516142732,96.39883023315112,103.71166275494686,112.2818848639232,89.85005359088166
198,13.99999999999993,26.918556330068732,96.44154344402926,103.76927486781834,112.34150186985838,89.91207621181677
199,13.999999999999934,26.951771380265278,96.471767442775,103.8489484886316,112.38426598771004,89.98179584380003
200,13.999999999999934,26.959668637350564,96.62246595582687,103.8873695776742,112.42731347495076,90.0486771035074
201,13.999999999999934,26.984221648735478,96.77425137732394,103.95449778682246,112.4942503540937,90.09291888057611
202,13.999999999999938,27.00820990041652,96.84945486358764,103.99363804897514,112.54697585309393,90.18517818447032
203,13.99999999999994,27.026231778320376,96.86145554621709,104.07300904653385,112.58056011744543,90.20272132630981
204,13.999999999999941,27.029726556015785,97.20760277272463,104.0812221320896,112.63835759435581,90.26740299215578
205,13.999999999999943,27.038115724916246,97.29889845994491,104.10335535852678,112.68777769152695,90.30803007263432
206,13.999999999999943,27.579062100821005,97.3672615985338,104.20474005569858,112.73676900842985,90.35814775377413
207,13.999999999999945,27.999999999999996,97.44112040197109,104.27608978143174,112.81377755712855,90.36338141349421
208,13.999999999999945,28.04108100562649,97.51609450050908,104.33708083047279,112.85637546362025,90.51234097711584
209,13.999999999999947,28.071805224828847,97.82356494063605,104.37396806446543,112.87144555234919,90.59248003814227
210,13.999999999999947,28.102914319576385,97.9207933377727,104.47412612454087,112.93958615706843,90.62943368508509
211,13.999999999999948,28.132912353182807,97.9250479770709,104.50957742672558,113.008925085534,90.68403614619707
212,13.999999999999948,28.13443792029351,98.17788218401589,104.56355590948942,113.04764510554718,90.72421623408286
213,13.99999999999995,28.187157526759567,98.2176785480387,104.60885280805864,113.08267134041495,90.77633541927574
214,13.99999999999995,28.223480746490196,98.32344200158994,104.66404557270998,113.11221207467003,90.82859849969698
215,13.99999999999995,28.502584740987288,98.40704720086273,104.69685628468748,113.1846382332209,90.89956167455226
216,13.999999999999954,28.79159592419639,98.42845812360505,104.72615163984256,113.20541038469541,90.92382438564283
217,13.999999999999956,28.81180140208402,98.52677441199191,104.76327009277485,113.25747067363257,90.97326141259224
218,13.999999999999956,28.820067220813232,98.53153100136905,104.86336234273791,113.31847464890663,90.98447636869511
219,13.999999999999956,28.867784536461816,98.75397117768873,104.87306364773794,113.37285238225796,91.07111011426277
220,13.999999999999956,28.889281065336288,98.85727206640489,104.9562514140039,113.3951020713701,91.12107960557178
221,13.999999999999956,28.908895738528336,98.94622097381003,105.03796295908982,113.40137444213254,91.13950143575693
222,13.999999999999957,28.940086158562323,98.9618242954266,105.07891945288962,113.46174576934561,91.20132234342444
223,13.999999999999957,28.965185087975616,99.1052420240547,105.09224747318568,113.55437217094526,91.25475991418612
224,13.999999999999957,28.969219509579197,99.14626860634509,105.146991440833,113.5679462953698,91.34668832114386
225,13.99999999999996,28.982802444150515,99.31820266577596,105.2085822975768,113.65011807350787,91.37787999926682
226,13.99999999999996,28.986288148569486,99.33874982796175,105.25124767412227,113.70793628042422,91.44518458262094
227,13.999999999999963,28.98908000012383,99.43098313206154,105.28156672339736,113.7184671307793,91.48625235546402
228,13.999999999999963,28.993934367263453,99.4598006261868,105.3018150736538,113.7355988917798,91.52207530655818
229,13.999999999999963,29.051733284109392,99.79631332397231,105.34440819889568,113.80636532970782,91.62775196496767
230,13.999999999999966,29.864268059445365,99.8093329412379,105.39258171568201,113.83159052608812,91.64384510522906
231,13.999999999999968,29.966233778775727,99.92547442973341,105.44066666997871,113.8522388859504,91.72231117387155
232,13.99999999999997,29.982910160631924,100.05802895736925,105.4692531731949,113.96626481135746,91.75055734325827
233,13.99999999999997,30.020308479636558,100.16593568976397,105.54018231437982,113.99100314916915,91.78945729569021
234,13.99999999999997,30.025240590493357,100.27844082225775,105.56407894530578,114.04276890034608,91.81658168226895
235,13.999999999999972,30.038752200416532,100.38011639172589,105.5751855690125,114.07181284248747,91.86338736683409
236,13.999999999999972,30.062109240773616,100.45865613332516,105.66618170955024,114.13854065866367,91.89064646641837
237,13.999999999999973,30.09365227372476,100.56506620007586,105.72108718158387,114.16491224922012,91.99080386709961
238,13.999999999999973,30.105527432016878,100.67575432862913,105.80321468840772,114.20221484431441,92.03749164162879
239,13.999999999999975,30.119117442452943,100.70032958615231,105.82497537297719,114.29540374318199,92.08191637012008
240,13.999999999999977,30.132595827607314,100.90296122136176,105.91309830854492,114.3232933458509,92.10195976160617
241,13.999999999999977,30.1348748588818,101.0054027680954,105.9642823586971,114.33983780059158,92.11947520537343
242,13.999999999999977,30.439664045858077,101.13343656827365,105.98414455677869,114.38384044581576,92.21561557707088
243,13.999999999999977,30.713179496138316,101.14614237245301,106.0196666538976,114.38863478099866,92.30622980240852
244,13.999999999999977,30.842541128935324,101.16623861808212,106.1017567984988,114.44427066150158,92.40428509681897
245,13.999999999999977,30.864231318665237,101.24231408264437,106.11178413068055,114.5181187535572,92.40713159126074
246,13.999999999999979,30.905629286808153,101.30506545697807,106.17026555807875,114.54091034400244,92.46799970834505
247,13.999999999999979,30.92198199770686,101.41081040224726,106.2284468140922,114.58051023003826,92.50922875962189
248,13.99999999999998,30.941089161061257,101.43040840258094,106.25456037975519,114.63094899431054,92.54243342780354
249,13.99999999999998,31.062978293654012,101.43973281192366,106.28656811887838,114.67893847045576,92.57471948086344
250,13.99999999999998,31.29937482608427,101.70544293344322,106.3201707967577,114.70856567384298,92.61517229324845
251,13.999999999999982,31.341180171504906,101.73568889659094,106.3719157819522,114.7437953260084,92.6447512384205
252,13.999999999999984,31.521284420521813,101.90303150373873,106.44819910341934,114.818642445941,92.68876888947042
253,13.999999999999984,31.543121539944337,102.02400550569139,106.47124706606841,114.84465399853673,92.73532830698261
254,13.999999999999986,31.58493560616339,102.04846229273906,106.51055924127628,114.858267326871,92.82514403698777
255,13.999999999999988,32.03740694965073,102.06054681787974,106.59153385583501,114.93770431302094,92.84781278530068
256,13.999999999999988,32.04886794260422,102.14336206941721,106.62664687289468,114.96056017038207,92.89471474197417
257,13.99999999999999,32.05163961251823,102.27379833418294,106.64366043647263,114.9894093564175,92.97755558722139
258,13.99999999999999,32.05571695269359,102.401905600794,106.6799267567126,115.00435234581,93.02306650543555
259,13.999999999999993,32.05649339888148,102.43081804905067,106.78286955810304,115.08157333478569,93.06753756486158
260,13.999999999999995,32.086474903294686,102.58787141359822,106.84547199541313,115.1036997613929,93.13040955561348
261,13.999999999999995,32.09843490760036,102.73881189898411,106.86256185981095,115.13254299693972,93.17014451365412
262,13.999999999999996,32.16049056117358,102.7635655056459,106.962410841026,115.18038579984776,93.23399384049871
263,13.999999999999996,32.22368846605017,102.8361341586936,106.97747545352273,115.22223628803542,93.25861748078792
264,13.999999999999998,32.27567953118407,102.94248285459818,107.02709364269504,115.25767051762273,93.2757660411867
265,14.0,32.293737255858034,102.99995634736169,107.07045658259082,115.3039947130367,93.32974985020712
266,14.000000000000002,32.58217310117527,103.15529997276214,107.1143518965992,115.42535952621189,93.39019775000955
267,14.000000000000002,32.7864709129586,103.19890467443047,107.12356218257678,115.45072073410971,93.42587485809976
268,14.000000000000004,32.81056440996484,103.31494905257178,107.17238713701468,115.47587130938207,93.4847917344934
269,14.000000000000004,33.005205346898755,103.41933055861129,107.17526664054508,115.56333603549236,93.51715322130059
270,14.000000000000004,33.007500925390296,103.42868312471158,107.26566078169503,115.58637327959045,93.55358115114723
271,14.000000000000004,33.02937665237498,103.53695755926974,107.31058667149422,115.6138618063552,93.57096124608967
272,14.000000000000007,33.03222291744571,103.54807232854846,107.31472066866739,115.63169136936021,93.67813427022345
273,14.00000000000001,33.49657548839267,103.68378260091141,107.44054969336776,115.70363333168697,93.70672072018502
274,14.00000000000001,33.55531118349042,103.77886084324092,107.47854488903263,115.72325886587039,93.74130673428157
275,14.00000000000001,33.58222004120617,103.94860284623917,107.50112800455774,115.83969362124633,93.78529358030694
276,14.000000000000016,33.58627932905478,104.03959237200357,107.50945700956319,115.86032967712995,93.84061401649197
